codice_regione,data,codice_nuts_2,denominazione_regione,soglia250
06,2021-05-02T17:00:00,ITH4,Friuli Venezia Giulia,80
12,2021-05-02T17:00:00,ITI4,Lazio,127
07,2021-05-02T17:00:00,ITC3,Liguria,110
03,2021-05-02T17:00:00,ITC4,Lombardia,126
11,2021-05-02T17:00:00,ITI3,Marche,111
14,2021-05-02T17:00:00,ITF2,Molise,61
21,2021-05-02T17:00:00,ITH1,P.A. Bolzano,89
22,2021-05-02T17:00:00,ITH2,P.A. Trento,88
01,2021-05-02T17:00:00,ITC1,Piemonte,142
16,2021-05-02T17:00:00,ITF4,Puglia,192
20,2021-05-02T17:00:00,ITG2,Sardegna,84
19,2021-05-02T17:00:00,ITG1,Sicilia,137
09,2021-05-02T17:00:00,ITI1,Toscana,153
10,2021-05-02T17:00:00,ITI2,Umbria,79
02,2021-05-02T17:00:00,ITC2,Valle d'Aosta,256
05,2021-05-02T17:00:00,ITH3,Veneto,109
13,2021-05-03T17:00:00,ITF1,Abruzzo,79
17,2021-05-03T17:00:00,ITF5,Basilicata,166
18,2021-05-03T17:00:00,ITF6,Calabria,139
15,2021-05-03T17:00:00,ITF3,Campania,204
08,2021-05-03T17:00:00,ITH5,Emilia-Romagna,136
06,2021-05-03T17:00:00,ITH4,Friuli Venezia Giulia,76
12,2021-05-03T17:00:00,ITI4,Lazio,122
07,2021-05-03T17:00:00,ITC3,Liguria,106
03,2021-05-03T17:00:00,ITC4,Lombardia,124
11,2021-05-03T17:00:00,ITI3,Marche,107
14,2021-05-03T17:00:00,ITF2,Molise,63
21,2021-05-03T17:00:00,ITH1,P.A. Bolzano,90
22,2021-05-03T17:00:00,ITH2,P.A. Trento,88
01,2021-05-03T17:00:00,ITC1,Piemonte,137
16,2021-05-03T17:00:00,ITF4,Puglia,189
20,2021-05-03T17:00:00,ITG2,Sardegna,80
19,2021-05-03T17:00:00,ITG1,Sicilia,130
09,2021-05-03T17:00:00,ITI1,Toscana,149
10,2021-05-03T17:00:00,ITI2,Umbria,80
02,2021-05-03T17:00:00,ITC2,Valle d'Aosta,236
05,2021-05-03T17:00:00,ITH3,Veneto,105
13,2021-05-04T17:00:00,ITF1,Abruzzo,80
17,2021-05-04T17:00:00,ITF5,Basilicata,163
18,2021-05-04T17:00:00,ITF6,Calabria,133
15,2021-05-04T17:00:00,ITF3,Campania,198
08,2021-05-04T17:00:00,ITH5,Emilia-Romagna,131
06,2021-05-04T17:00:00,ITH4,Friuli Venezia Giulia,72
12,2021-05-04T17:00:00,ITI4,Lazio,119
07,2021-05-04T17:00:00,ITC3,Liguria,102
03,2021-05-04T17:00:00,ITC4,Lombardia,123
11,2021-05-04T17:00:00,ITI3,Marche,105
14,2021-05-04T17:00:00,ITF2,Molise,64
21,2021-05-04T17:00:00,ITH1,P.A. Bolzano,94
22,2021-05-04T17:00:00,ITH2,P.A. Trento,88
01,2021-05-04T17:00:00,ITC1,Piemonte,136
16,2021-05-04T17:00:00,ITF4,Puglia,188
20,2021-05-04T17:00:00,ITG2,Sardegna,74
19,2021-05-04T17:00:00,ITG1,Sicilia,129
09,2021-05-04T17:00:00,ITI1,Toscana,148
10,2021-05-04T17:00:00,ITI2,Umbria,80
02,2021-05-04T17:00:00,ITC2,Valle d'Aosta,224
05,2021-05-04T17:00:00,ITH3,Veneto,103
13,2021-05-05T17:00:00,ITF1,Abruzzo,81
17,2021-05-05T17:00:00,ITF5,Basilicata,161
18,2021-05-05T17:00:00,ITF6,Calabria,122
15,2021-05-05T17:00:00,ITF3,Campania,191
08,2021-05-05T17:00:00,ITH5,Emilia-Romagna,129
06,2021-05-05T17:00:00,ITH4,Friuli Venezia Giulia,77
12,2021-05-05T17:00:00,ITI4,Lazio,115
07,2021-05-05T17:00:00,ITC3,Liguria,98
03,2021-05-05T17:00:00,ITC4,Lombardia,115
11,2021-05-05T17:00:00,ITI3,Marche,104
14,2021-05-05T17:00:00,ITF2,Molise,64
21,2021-05-05T17:00:00,ITH1,P.A. Bolzano,100
22,2021-05-05T17:00:00,ITH2,P.A. Trento,83
01,2021-05-05T17:00:00,ITC1,Piemonte,131
16,2021-05-05T17:00:00,ITF4,Puglia,185
20,2021-05-05T17:00:00,ITG2,Sardegna,68
19,2021-05-05T17:00:00,ITG1,Sicilia,125
09,2021-05-05T17:00:00,ITI1,Toscana,145
10,2021-05-05T17:00:00,ITI2,Umbria,84
02,2021-05-05T17:00:00,ITC2,Valle d'Aosta,204
05,2021-05-05T17:00:00,ITH3,Veneto,98
13,2021-05-06T17:00:00,ITF1,Abruzzo,79
17,2021-05-06T17:00:00,ITF5,Basilicata,156
18,2021-05-06T17:00:00,ITF6,Calabria,115
15,2021-05-06T17:00:00,ITF3,Campania,183
08,2021-05-06T17:00:00,ITH5,Emilia-Romagna,126
06,2021-05-06T17:00:00,ITH4,Friuli Venezia Giulia,66
12,2021-05-06T17:00:00,ITI4,Lazio,113
07,2021-05-06T17:00:00,ITC3,Liguria,91
03,2021-05-06T17:00:00,ITC4,Lombardia,113
11,2021-05-06T17:00:00,ITI3,Marche,102
14,2021-05-06T17:00:00,ITF2,Molise,55
21,2021-05-06T17:00:00,ITH1,P.A. Bolzano,99
22,2021-05-06T17:00:00,ITH2,P.A. Trento,82
01,2021-05-06T17:00:00,ITC1,Piemonte,126
16,2021-05-06T17:00:00,ITF4,Puglia,169
20,2021-05-06T17:00:00,ITG2,Sardegna,63
19,2021-05-06T17:00:00,ITG1,Sicilia,128
09,2021-05-06T17:00:00,ITI1,Toscana,140
10,2021-05-06T17:00:00,ITI2,Umbria,74
02,2021-05-06T17:00:00,ITC2,Valle d'Aosta,187
05,2021-05-06T17:00:00,ITH3,Veneto,97
13,2021-05-07T17:00:00,ITF1,Abruzzo,83
17,2021-05-07T17:00:00,ITF5,Basilicata,146
18,2021-05-07T17:00:00,ITF6,Calabria,118
15,2021-05-07T17:00:00,ITF3,Campania,174
08,2021-05-07T17:00:00,ITH5,Emilia-Romagna,118
06,2021-05-07T17:00:00,ITH4,Friuli Venezia Giulia,64
12,2021-05-07T17:00:00,ITI4,Lazio,112
07,2021-05-07T17:00:00,ITC3,Liguria,82
03,2021-05-07T17:00:00,ITC4,Lombardia,109
11,2021-05-07T17:00:00,ITI3,Marche,101
14,2021-05-07T17:00:00,ITF2,Molise,52
21,2021-05-07T17:00:00,ITH1,P.A. Bolzano,94
22,2021-05-07T17:00:00,ITH2,P.A. Trento,81
01,2021-05-07T17:00:00,ITC1,Piemonte,122
16,2021-05-07T17:00:00,ITF4,Puglia,157
20,2021-05-07T17:00:00,ITG2,Sardegna,58
19,2021-05-07T17:00:00,ITG1,Sicilia,123
09,2021-05-07T17:00:00,ITI1,Toscana,136
10,2021-05-07T17:00:00,ITI2,Umbria,72
02,2021-05-07T17:00:00,ITC2,Valle d'Aosta,190
05,2021-05-07T17:00:00,ITH3,Veneto,93
13,2021-05-08T17:00:00,ITF1,Abruzzo,72
17,2021-05-08T17:00:00,ITF5,Basilicata,131
18,2021-05-08T17:00:00,ITF6,Calabria,118
15,2021-05-08T17:00:00,ITF3,Campania,164
08,2021-05-08T17:00:00,ITH5,Emilia-Romagna,117
06,2021-05-08T17:00:00,ITH4,Friuli Venezia Giulia,53
12,2021-05-08T17:00:00,ITI4,Lazio,110
07,2021-05-08T17:00:00,ITC3,Liguria,81
03,2021-05-08T17:00:00,ITC4,Lombardia,103
11,2021-05-08T17:00:00,ITI3,Marche,101
14,2021-05-08T17:00:00,ITF2,Molise,52
21,2021-05-08T17:00:00,ITH1,P.A. Bolzano,83
22,2021-05-08T17:00:00,ITH2,P.A. Trento,78
01,2021-05-08T17:00:00,ITC1,Piemonte,119
16,2021-05-08T17:00:00,ITF4,Puglia,154
20,2021-05-08T17:00:00,ITG2,Sardegna,56
19,2021-05-08T17:00:00,ITG1,Sicilia,120
09,2021-05-08T17:00:00,ITI1,Toscana,130
10,2021-05-08T17:00:00,ITI2,Umbria,72
02,2021-05-08T17:00:00,ITC2,Valle d'Aosta,175
05,2021-05-08T17:00:00,ITH3,Veneto,86
13,2021-05-09T17:00:00,ITF1,Abruzzo,71
17,2021-05-09T17:00:00,ITF5,Basilicata,136
18,2021-05-09T17:00:00,ITF6,Calabria,119
15,2021-05-09T17:00:00,ITF3,Campania,162
08,2021-05-09T17:00:00,ITH5,Emilia-Romagna,110
06,2021-05-09T17:00:00,ITH4,Friuli Venezia Giulia,57
12,2021-05-09T17:00:00,ITI4,Lazio,107
07,2021-05-09T17:00:00,ITC3,Liguria,77
03,2021-05-09T17:00:00,ITC4,Lombardia,103
11,2021-05-09T17:00:00,ITI3,Marche,108
14,2021-05-09T17:00:00,ITF2,Molise,48
21,2021-05-09T17:00:00,ITH1,P.A. Bolzano,85
22,2021-05-09T17:00:00,ITH2,P.A. Trento,81
01,2021-05-09T17:00:00,ITC1,Piemonte,116
16,2021-05-09T17:00:00,ITF4,Puglia,149
20,2021-05-09T17:00:00,ITG2,Sardegna,52
19,2021-05-09T17:00:00,ITG1,Sicilia,114
09,2021-05-09T17:00:00,ITI1,Toscana,130
10,2021-05-09T17:00:00,ITI2,Umbria,77
02,2021-05-09T17:00:00,ITC2,Valle d'Aosta,163
05,2021-05-09T17:00:00,ITH3,Veneto,89
13,2021-05-10T17:00:00,ITF1,Abruzzo,72
17,2021-05-10T17:00:00,ITF5,Basilicata,136
18,2021-05-10T17:00:00,ITF6,Calabria,116
15,2021-05-10T17:00:00,ITF3,Campania,162
08,2021-05-10T17:00:00,ITH5,Emilia-Romagna,106
06,2021-05-10T17:00:00,ITH4,Friuli Venezia Giulia,55
12,2021-05-10T17:00:00,ITI4,Lazio,107
07,2021-05-10T17:00:00,ITC3,Liguria,73
03,2021-05-10T17:00:00,ITC4,Lombardia,103
11,2021-05-10T17:00:00,ITI3,Marche,108
14,2021-05-10T17:00:00,ITF2,Molise,42
21,2021-05-10T17:00:00,ITH1,P.A. Bolzano,85
22,2021-05-10T17:00:00,ITH2,P.A. Trento,80
01,2021-05-10T17:00:00,ITC1,Piemonte,116
16,2021-05-10T17:00:00,ITF4,Puglia,147
20,2021-05-10T17:00:00,ITG2,Sardegna,50
19,2021-05-10T17:00:00,ITG1,Sicilia,111
09,2021-05-10T17:00:00,ITI1,Toscana,127
10,2021-05-10T17:00:00,ITI2,Umbria,75
02,2021-05-10T17:00:00,ITC2,Valle d'Aosta,156
05,2021-05-10T17:00:00,ITH3,Veneto,87
13,2021-05-11T17:00:00,ITF1,Abruzzo,71
17,2021-05-11T17:00:00,ITF5,Basilicata,137
18,2021-05-11T17:00:00,ITF6,Calabria,112
15,2021-05-11T17:00:00,ITF3,Campania,158
08,2021-05-11T17:00:00,ITH5,Emilia-Romagna,105
06,2021-05-11T17:00:00,ITH4,Friuli Venezia Giulia,50
12,2021-05-11T17:00:00,ITI4,Lazio,104
07,2021-05-11T17:00:00,ITC3,Liguria,71
03,2021-05-11T17:00:00,ITC4,Lombardia,97
11,2021-05-11T17:00:00,ITI3,Marche,105
14,2021-05-11T17:00:00,ITF2,Molise,42
21,2021-05-11T17:00:00,ITH1,P.A. Bolzano,81
22,2021-05-11T17:00:00,ITH2,P.A. Trento,72
01,2021-05-11T17:00:00,ITC1,Piemonte,114
16,2021-05-11T17:00:00,ITF4,Puglia,138
20,2021-05-11T17:00:00,ITG2,Sardegna,49
19,2021-05-11T17:00:00,ITG1,Sicilia,111
09,2021-05-11T17:00:00,ITI1,Toscana,123
10,2021-05-11T17:00:00,ITI2,Umbria,77
02,2021-05-11T17:00:00,ITC2,Valle d'Aosta,154
05,2021-05-11T17:00:00,ITH3,Veneto,80
13,2021-05-12T17:00:00,ITF1,Abruzzo,68
17,2021-05-12T17:00:00,ITF5,Basilicata,128
18,2021-05-12T17:00:00,ITF6,Calabria,112
15,2021-05-12T17:00:00,ITF3,Campania,153
08,2021-05-12T17:00:00,ITH5,Emilia-Romagna,104
06,2021-05-12T17:00:00,ITH4,Friuli Venezia Giulia,42
12,2021-05-12T17:00:00,ITI4,Lazio,101
07,2021-05-12T17:00:00,ITC3,Liguria,67
03,2021-05-12T17:00:00,ITC4,Lombardia,94
11,2021-05-12T17:00:00,ITI3,Marche,102
14,2021-05-12T17:00:00,ITF2,Molise,40
21,2021-05-12T17:00:00,ITH1,P.A. Bolzano,84
22,2021-05-12T17:00:00,ITH2,P.A. Trento,74
01,2021-05-12T17:00:00,ITC1,Piemonte,110
16,2021-05-12T17:00:00,ITF4,Puglia,124
20,2021-05-12T17:00:00,ITG2,Sardegna,44
19,2021-05-12T17:00:00,ITG1,Sicilia,107
09,2021-05-12T17:00:00,ITI1,Toscana,117
10,2021-05-12T17:00:00,ITI2,Umbria,70
02,2021-05-12T17:00:00,ITC2,Valle d'Aosta,163
05,2021-05-12T17:00:00,ITH3,Veneto,75
13,2021-05-13T17:00:00,ITF1,Abruzzo,62
17,2021-05-13T17:00:00,ITF5,Basilicata,119
18,2021-05-13T17:00:00,ITF6,Calabria,111
15,2021-05-13T17:00:00,ITF3,Campania,146
08,2021-05-13T17:00:00,ITH5,Emilia-Romagna,100
06,2021-05-13T17:00:00,ITH4,Friuli Venezia Giulia,44
12,2021-05-13T17:00:00,ITI4,Lazio,95
07,2021-05-13T17:00:00,ITC3,Liguria,62
03,2021-05-13T17:00:00,ITC4,Lombardia,86
11,2021-05-13T17:00:00,ITI3,Marche,98
14,2021-05-13T17:00:00,ITF2,Molise,41
21,2021-05-13T17:00:00,ITH1,P.A. Bolzano,84
22,2021-05-13T17:00:00,ITH2,P.A. Trento,71
01,2021-05-13T17:00:00,ITC1,Piemonte,105
16,2021-05-13T17:00:00,ITF4,Puglia,116
20,2021-05-13T17:00:00,ITG2,Sardegna,41
19,2021-05-13T17:00:00,ITG1,Sicilia,95
09,2021-05-13T17:00:00,ITI1,Toscana,111
10,2021-05-13T17:00:00,ITI2,Umbria,75
02,2021-05-13T17:00:00,ITC2,Valle d'Aosta,154
05,2021-05-13T17:00:00,ITH3,Veneto,67
13,2021-05-14T17:00:00,ITF1,Abruzzo,58
17,2021-05-14T17:00:00,ITF5,Basilicata,118
18,2021-05-14T17:00:00,ITF6,Calabria,101
15,2021-05-14T17:00:00,ITF3,Campania,141
08,2021-05-14T17:00:00,ITH5,Emilia-Romagna,93
06,2021-05-14T17:00:00,ITH4,Friuli Venezia Giulia,40
12,2021-05-14T17:00:00,ITI4,Lazio,89
07,2021-05-14T17:00:00,ITC3,Liguria,62
03,2021-05-14T17:00:00,ITC4,Lombardia,80
11,2021-05-14T17:00:00,ITI3,Marche,94
14,2021-05-14T17:00:00,ITF2,Molise,36
21,2021-05-14T17:00:00,ITH1,P.A. Bolzano,87
22,2021-05-14T17:00:00,ITH2,P.A. Trento,64
01,2021-05-14T17:00:00,ITC1,Piemonte,99
16,2021-05-14T17:00:00,ITF4,Puglia,109
20,2021-05-14T17:00:00,ITG2,Sardegna,37
19,2021-05-14T17:00:00,ITG1,Sicilia,95
09,2021-05-14T17:00:00,ITI1,Toscana,106
10,2021-05-14T17:00:00,ITI2,Umbria,72
02,2021-05-14T17:00:00,ITC2,Valle d'Aosta,148
05,2021-05-14T17:00:00,ITH3,Veneto,64
13,2021-05-15T17:00:00,ITF1,Abruzzo,60
17,2021-05-15T17:00:00,ITF5,Basilicata,118
18,2021-05-15T17:00:00,ITF6,Calabria,93
15,2021-05-15T17:00:00,ITF3,Campania,133
08,2021-05-15T17:00:00,ITH5,Emilia-Romagna,85
06,2021-05-15T17:00:00,ITH4,Friuli Venezia Giulia,38
12,2021-05-15T17:00:00,ITI4,Lazio,82
07,2021-05-15T17:00:00,ITC3,Liguria,55
03,2021-05-15T17:00:00,ITC4,Lombardia,76
11,2021-05-15T17:00:00,ITI3,Marche,87
14,2021-05-15T17:00:00,ITF2,Molise,29
21,2021-05-15T17:00:00,ITH1,P.A. Bolzano,83
22,2021-05-15T17:00:00,ITH2,P.A. Trento,61
01,2021-05-15T17:00:00,ITC1,Piemonte,93
16,2021-05-15T17:00:00,ITF4,Puglia,99
20,2021-05-15T17:00:00,ITG2,Sardegna,31
19,2021-05-15T17:00:00,ITG1,Sicilia,89
09,2021-05-15T17:00:00,ITI1,Toscana,101
10,2021-05-15T17:00:00,ITI2,Umbria,67
02,2021-05-15T17:00:00,ITC2,Valle d'Aosta,124
05,2021-05-15T17:00:00,ITH3,Veneto,60
13,2021-05-16T17:00:00,ITF1,Abruzzo,56
17,2021-05-16T17:00:00,ITF5,Basilicata,116
18,2021-05-16T17:00:00,ITF6,Calabria,89
15,2021-05-16T17:00:00,ITF3,Campania,127
08,2021-05-16T17:00:00,ITH5,Emilia-Romagna,80
06,2021-05-16T17:00:00,ITH4,Friuli Venezia Giulia,35
12,2021-05-16T17:00:00,ITI4,Lazio,78
07,2021-05-16T17:00:00,ITC3,Liguria,50
03,2021-05-16T17:00:00,ITC4,Lombardia,71
11,2021-05-16T17:00:00,ITI3,Marche,85
14,2021-05-16T17:00:00,ITF2,Molise,27
21,2021-05-16T17:00:00,ITH1,P.A. Bolzano,79
22,2021-05-16T17:00:00,ITH2,P.A. Trento,65
01,2021-05-16T17:00:00,ITC1,Piemonte,89
16,2021-05-16T17:00:00,ITF4,Puglia,93
20,2021-05-16T17:00:00,ITG2,Sardegna,30
19,2021-05-16T17:00:00,ITG1,Sicilia,87
09,2021-05-16T17:00:00,ITI1,Toscana,95
10,2021-05-16T17:00:00,ITI2,Umbria,61
02,2021-05-16T17:00:00,ITC2,Valle d'Aosta,134
05,2021-05-16T17:00:00,ITH3,Veneto,55
13,2021-05-17T17:00:00,ITF1,Abruzzo,54
17,2021-05-17T17:00:00,ITF5,Basilicata,115
18,2021-05-17T17:00:00,ITF6,Calabria,84
15,2021-05-17T17:00:00,ITF3,Campania,120
08,2021-05-17T17:00:00,ITH5,Emilia-Romagna,77
06,2021-05-17T17:00:00,ITH4,Friuli Venezia Giulia,33
12,2021-05-17T17:00:00,ITI4,Lazio,73
07,2021-05-17T17:00:00,ITC3,Liguria,49
03,2021-05-17T17:00:00,ITC4,Lombardia,71
11,2021-05-17T17:00:00,ITI3,Marche,85
14,2021-05-17T17:00:00,ITF2,Molise,27
21,2021-05-17T17:00:00,ITH1,P.A. Bolzano,79
22,2021-05-17T17:00:00,ITH2,P.A. Trento,66
01,2021-05-17T17:00:00,ITC1,Piemonte,85
16,2021-05-17T17:00:00,ITF4,Puglia,90
20,2021-05-17T17:00:00,ITG2,Sardegna,29
19,2021-05-17T17:00:00,ITG1,Sicilia,81
09,2021-05-17T17:00:00,ITI1,Toscana,93
10,2021-05-17T17:00:00,ITI2,Umbria,61
02,2021-05-17T17:00:00,ITC2,Valle d'Aosta,126
05,2021-05-17T17:00:00,ITH3,Veneto,54
13,2021-05-18T17:00:00,ITF1,Abruzzo,50
17,2021-05-18T17:00:00,ITF5,Basilicata,115
18,2021-05-18T17:00:00,ITF6,Calabria,77
15,2021-05-18T17:00:00,ITF3,Campania,111
08,2021-05-18T17:00:00,ITH5,Emilia-Romagna,75
06,2021-05-18T17:00:00,ITH4,Friuli Venezia Giulia,31
12,2021-05-18T17:00:00,ITI4,Lazio,68
07,2021-05-18T17:00:00,ITC3,Liguria,46
03,2021-05-18T17:00:00,ITC4,Lombardia,70
11,2021-05-18T17:00:00,ITI3,Marche,82
14,2021-05-18T17:00:00,ITF2,Molise,26
21,2021-05-18T17:00:00,ITH1,P.A. Bolzano,85
22,2021-05-18T17:00:00,ITH2,P.A. Trento,65
01,2021-05-18T17:00:00,ITC1,Piemonte,83
16,2021-05-18T17:00:00,ITF4,Puglia,83
20,2021-05-18T17:00:00,ITG2,Sardegna,28
19,2021-05-18T17:00:00,ITG1,Sicilia,71
09,2021-05-18T17:00:00,ITI1,Toscana,91
10,2021-05-18T17:00:00,ITI2,Umbria,56
02,2021-05-18T17:00:00,ITC2,Valle d'Aosta,114
05,2021-05-18T17:00:00,ITH3,Veneto,52
13,2021-05-19T17:00:00,ITF1,Abruzzo,44
17,2021-05-19T17:00:00,ITF5,Basilicata,106
18,2021-05-19T17:00:00,ITF6,Calabria,74
15,2021-05-19T17:00:00,ITF3,Campania,103
08,2021-05-19T17:00:00,ITH5,Emilia-Romagna,71
06,2021-05-19T17:00:00,ITH4,Friuli Venezia Giulia,29
12,2021-05-19T17:00:00,ITI4,Lazio,65
07,2021-05-19T17:00:00,ITC3,Liguria,42
03,2021-05-19T17:00:00,ITC4,Lombardia,67
11,2021-05-19T17:00:00,ITI3,Marche,76
14,2021-05-19T17:00:00,ITF2,Molise,21
21,2021-05-19T17:00:00,ITH1,P.A. Bolzano,78
22,2021-05-19T17:00:00,ITH2,P.A. Trento,62
01,2021-05-19T17:00:00,ITC1,Piemonte,77
16,2021-05-19T17:00:00,ITF4,Puglia,78
20,2021-05-19T17:00:00,ITG2,Sardegna,26
19,2021-05-19T17:00:00,ITG1,Sicilia,71
09,2021-05-19T17:00:00,ITI1,Toscana,86
10,2021-05-19T17:00:00,ITI2,Umbria,52
02,2021-05-19T17:00:00,ITC2,Valle d'Aosta,114
05,2021-05-19T17:00:00,ITH3,Veneto,48
13,2021-05-20T17:00:00,ITF1,Abruzzo,42
17,2021-05-20T17:00:00,ITF5,Basilicata,99
18,2021-05-20T17:00:00,ITF6,Calabria,71
15,2021-05-20T17:00:00,ITF3,Campania,95
08,2021-05-20T17:00:00,ITH5,Emilia-Romagna,67
06,2021-05-20T17:00:00,ITH4,Friuli Venezia Giulia,24
12,2021-05-20T17:00:00,ITI4,Lazio,64
07,2021-05-20T17:00:00,ITC3,Liguria,42
03,2021-05-20T17:00:00,ITC4,Lombardia,63
11,2021-05-20T17:00:00,ITI3,Marche,75
14,2021-05-20T17:00:00,ITF2,Molise,19
21,2021-05-20T17:00:00,ITH1,P.A. Bolzano,76
22,2021-05-20T17:00:00,ITH2,P.A. Trento,61
01,2021-05-20T17:00:00,ITC1,Piemonte,71
16,2021-05-20T17:00:00,ITF4,Puglia,74
20,2021-05-20T17:00:00,ITG2,Sardegna,25
19,2021-05-20T17:00:00,ITG1,Sicilia,68
09,2021-05-20T17:00:00,ITI1,Toscana,84
10,2021-05-20T17:00:00,ITI2,Umbria,42
02,2021-05-20T17:00:00,ITC2,Valle d'Aosta,106
05,2021-05-20T17:00:00,ITH3,Veneto,45
13,2021-05-21T17:00:00,ITF1,Abruzzo,36
17,2021-05-21T17:00:00,ITF5,Basilicata,89
18,2021-05-21T17:00:00,ITF6,Calabria,71
15,2021-05-21T17:00:00,ITF3,Campania,88
08,2021-05-21T17:00:00,ITH5,Emilia-Romagna,64
06,2021-05-21T17:00:00,ITH4,Friuli Venezia Giulia,24
12,2021-05-21T17:00:00,ITI4,Lazio,60
07,2021-05-21T17:00:00,ITC3,Liguria,38
03,2021-05-21T17:00:00,ITC4,Lombardia,60
11,2021-05-21T17:00:00,ITI3,Marche,70
14,2021-05-21T17:00:00,ITF2,Molise,17
21,2021-05-21T17:00:00,ITH1,P.A. Bolzano,73
22,2021-05-21T17:00:00,ITH2,P.A. Trento,58
01,2021-05-21T17:00:00,ITC1,Piemonte,66
16,2021-05-21T17:00:00,ITF4,Puglia,68
20,2021-05-21T17:00:00,ITG2,Sardegna,21
19,2021-05-21T17:00:00,ITG1,Sicilia,66
09,2021-05-21T17:00:00,ITI1,Toscana,80
10,2021-05-21T17:00:00,ITI2,Umbria,38
02,2021-05-21T17:00:00,ITC2,Valle d'Aosta,82
05,2021-05-21T17:00:00,ITH3,Veneto,41
13,2021-05-22T17:00:00,ITF1,Abruzzo,37
17,2021-05-22T17:00:00,ITF5,Basilicata,80
18,2021-05-22T17:00:00,ITF6,Calabria,69
15,2021-05-22T17:00:00,ITF3,Campania,81
08,2021-05-22T17:00:00,ITH5,Emilia-Romagna,60
06,2021-05-22T17:00:00,ITH4,Friuli Venezia Giulia,22
12,2021-05-22T17:00:00,ITI4,Lazio,57
07,2021-05-22T17:00:00,ITC3,Liguria,35
03,2021-05-22T17:00:00,ITC4,Lombardia,57
11,2021-05-22T17:00:00,ITI3,Marche,68
14,2021-05-22T17:00:00,ITF2,Molise,16
21,2021-05-22T17:00:00,ITH1,P.A. Bolzano,70
22,2021-05-22T17:00:00,ITH2,P.A. Trento,54
01,2021-05-22T17:00:00,ITC1,Piemonte,65
16,2021-05-22T17:00:00,ITF4,Puglia,64
20,2021-05-22T17:00:00,ITG2,Sardegna,19
19,2021-05-22T17:00:00,ITG1,Sicilia,62
09,2021-05-22T17:00:00,ITI1,Toscana,77
10,2021-05-22T17:00:00,ITI2,Umbria,36
02,2021-05-22T17:00:00,ITC2,Valle d'Aosta,96
05,2021-05-22T17:00:00,ITH3,Veneto,39
13,2021-05-23T17:00:00,ITF1,Abruzzo,35
17,2021-05-23T17:00:00,ITF5,Basilicata,70
18,2021-05-23T17:00:00,ITF6,Calabria,66
15,2021-05-23T17:00:00,ITF3,Campania,76
08,2021-05-23T17:00:00,ITH5,Emilia-Romagna,56
06,2021-05-23T17:00:00,ITH4,Friuli Venezia Giulia,22
12,2021-05-23T17:00:00,ITI4,Lazio,55
07,2021-05-23T17:00:00,ITC3,Liguria,34
03,2021-05-23T17:00:00,ITC4,Lombardia,56
11,2021-05-23T17:00:00,ITI3,Marche,61
14,2021-05-23T17:00:00,ITF2,Molise,12
21,2021-05-23T17:00:00,ITH1,P.A. Bolzano,68
22,2021-05-23T17:00:00,ITH2,P.A. Trento,48
01,2021-05-23T17:00:00,ITC1,Piemonte,61
16,2021-05-23T17:00:00,ITF4,Puglia,61
20,2021-05-23T17:00:00,ITG2,Sardegna,18
19,2021-05-23T17:00:00,ITG1,Sicilia,58
09,2021-05-23T17:00:00,ITI1,Toscana,73
10,2021-05-23T17:00:00,ITI2,Umbria,34
02,2021-05-23T17:00:00,ITC2,Valle d'Aosta,92
05,2021-05-23T17:00:00,ITH3,Veneto,36
13,2021-05-24T17:00:00,ITF1,Abruzzo,34
17,2021-05-24T17:00:00,ITF5,Basilicata,68
18,2021-05-24T17:00:00,ITF6,Calabria,66
15,2021-05-24T17:00:00,ITF3,Campania,73
08,2021-05-24T17:00:00,ITH5,Emilia-Romagna,56
06,2021-05-24T17:00:00,ITH4,Friuli Venezia Giulia,21
12,2021-05-24T17:00:00,ITI4,Lazio,53
07,2021-05-24T17:00:00,ITC3,Liguria,34
03,2021-05-24T17:00:00,ITC4,Lombardia,52
11,2021-05-24T17:00:00,ITI3,Marche,61
14,2021-05-24T17:00:00,ITF2,Molise,12
21,2021-05-24T17:00:00,ITH1,P.A. Bolzano,71
22,2021-05-24T17:00:00,ITH2,P.A. Trento,49
01,2021-05-24T17:00:00,ITC1,Piemonte,59
16,2021-05-24T17:00:00,ITF4,Puglia,59
20,2021-05-24T17:00:00,ITG2,Sardegna,18
19,2021-05-24T17:00:00,ITG1,Sicilia,60
09,2021-05-24T17:00:00,ITI1,Toscana,70
10,2021-05-24T17:00:00,ITI2,Umbria,34
02,2021-05-24T17:00:00,ITC2,Valle d'Aosta,89
05,2021-05-24T17:00:00,ITH3,Veneto,35
13,2021-05-25T17:00:00,ITF1,Abruzzo,35
17,2021-05-25T17:00:00,ITF5,Basilicata,62
18,2021-05-25T17:00:00,ITF6,Calabria,66
15,2021-05-25T17:00:00,ITF3,Campania,70
08,2021-05-25T17:00:00,ITH5,Emilia-Romagna,52
06,2021-05-25T17:00:00,ITH4,Friuli Venezia Giulia,20
12,2021-05-25T17:00:00,ITI4,Lazio,52
07,2021-05-25T17:00:00,ITC3,Liguria,32
03,2021-05-25T17:00:00,ITC4,Lombardia,51
11,2021-05-25T17:00:00,ITI3,Marche,59
14,2021-05-25T17:00:00,ITF2,Molise,11
21,2021-05-25T17:00:00,ITH1,P.A. Bolzano,58
22,2021-05-25T17:00:00,ITH2,P.A. Trento,47
