data,codice_regione,denominazione_regione,mese,terapia_intensiva_mm,ingressi_terapia_intensiva_mm
2021-06-26T17:00:00,14,Molise,6,0.0,0.0
2021-06-26T17:00:00,21,P.A. Bolzano,6,3.2857142857142856,0.2857142857142857
2021-06-26T17:00:00,22,P.A. Trento,6,2.5714285714285716,0.14285714285714285
2021-06-26T17:00:00,1,Piemonte,6,22.857142857142858,0.7142857142857143
2021-06-26T17:00:00,16,Puglia,6,16.142857142857142,0.42857142857142855
2021-06-26T17:00:00,20,Sardegna,6,4.285714285714286,0.14285714285714285
2021-06-26T17:00:00,19,Sicilia,6,24.428571428571427,0.8571428571428571
2021-06-26T17:00:00,9,Toscana,6,32.857142857142854,1.2857142857142858
2021-06-26T17:00:00,10,Umbria,6,3.0,0.14285714285714285
2021-06-26T17:00:00,2,Valle d'Aosta,6,0.0,0.0
2021-06-26T17:00:00,5,Veneto,6,14.285714285714286,0.5714285714285714
2021-06-27T17:00:00,13,Abruzzo,6,1.5714285714285714,0.2857142857142857
2021-06-27T17:00:00,17,Basilicata,6,0.0,0.0
2021-06-27T17:00:00,18,Calabria,6,8.285714285714286,0.2857142857142857
2021-06-27T17:00:00,15,Campania,6,22.0,1.1428571428571428
2021-06-27T17:00:00,8,Emilia-Romagna,6,31.0,0.42857142857142855
2021-06-27T17:00:00,6,Friuli Venezia Giulia,6,0.14285714285714285,0.0
2021-06-27T17:00:00,12,Lazio,6,68.71428571428571,1.4285714285714286
2021-06-27T17:00:00,7,Liguria,6,8.0,0.0
2021-06-27T17:00:00,3,Lombardia,6,68.0,0.5714285714285714
2021-06-27T17:00:00,11,Marche,6,5.857142857142857,0.14285714285714285
2021-06-27T17:00:00,14,Molise,6,0.0,0.0
2021-06-27T17:00:00,21,P.A. Bolzano,6,3.2857142857142856,0.2857142857142857
2021-06-27T17:00:00,22,P.A. Trento,6,2.2857142857142856,0.14285714285714285
2021-06-27T17:00:00,1,Piemonte,6,20.428571428571427,0.42857142857142855
2021-06-27T17:00:00,16,Puglia,6,15.714285714285714,0.2857142857142857
2021-06-27T17:00:00,20,Sardegna,6,4.0,0.14285714285714285
2021-06-27T17:00:00,19,Sicilia,6,24.0,1.2857142857142858
2021-06-27T17:00:00,9,Toscana,6,31.857142857142858,1.4285714285714286
2021-06-27T17:00:00,10,Umbria,6,2.857142857142857,0.14285714285714285
2021-06-27T17:00:00,2,Valle d'Aosta,6,0.0,0.0
2021-06-27T17:00:00,5,Veneto,6,13.0,0.42857142857142855
2021-06-28T17:00:00,13,Abruzzo,6,1.4285714285714286,0.14285714285714285
2021-06-28T17:00:00,17,Basilicata,6,0.0,0.0
2021-06-28T17:00:00,18,Calabria,6,7.571428571428571,0.2857142857142857
2021-06-28T17:00:00,15,Campania,6,21.857142857142858,0.7142857142857143
2021-06-28T17:00:00,8,Emilia-Romagna,6,29.714285714285715,0.42857142857142855
2021-06-28T17:00:00,6,Friuli Venezia Giulia,6,0.0,0.0
2021-06-28T17:00:00,12,Lazio,6,65.71428571428571,1.5714285714285714
2021-06-28T17:00:00,7,Liguria,6,7.857142857142857,0.0
2021-06-28T17:00:00,3,Lombardia,6,65.71428571428571,0.5714285714285714
2021-06-28T17:00:00,11,Marche,6,5.857142857142857,0.14285714285714285
2021-06-28T17:00:00,14,Molise,6,0.0,0.0
2021-06-28T17:00:00,21,P.A. Bolzano,6,3.2857142857142856,0.2857142857142857
2021-06-28T17:00:00,22,P.A. Trento,6,2.0,0.14285714285714285
2021-06-28T17:00:00,1,Piemonte,6,18.142857142857142,0.2857142857142857
2021-06-28T17:00:00,16,Puglia,6,15.428571428571429,0.2857142857142857
2021-06-28T17:00:00,20,Sardegna,6,3.7142857142857144,0.14285714285714285
2021-06-28T17:00:00,19,Sicilia,6,23.857142857142858,1.4285714285714286
2021-06-28T17:00:00,9,Toscana,6,30.714285714285715,1.2857142857142858
2021-06-28T17:00:00,10,Umbria,6,2.7142857142857144,0.14285714285714285
2021-06-28T17:00:00,2,Valle d'Aosta,6,0.0,0.0
2021-06-28T17:00:00,5,Veneto,6,11.714285714285714,0.42857142857142855
2021-06-29T17:00:00,13,Abruzzo,6,1.2857142857142858,0.14285714285714285
2021-06-29T17:00:00,17,Basilicata,6,0.0,0.0
2021-06-29T17:00:00,18,Calabria,6,6.857142857142857,0.2857142857142857
2021-06-29T17:00:00,15,Campania,6,21.571428571428573,0.8571428571428571
2021-06-29T17:00:00,8,Emilia-Romagna,6,28.714285714285715,0.42857142857142855
2021-06-29T17:00:00,6,Friuli Venezia Giulia,6,0.0,0.0
2021-06-29T17:00:00,12,Lazio,6,62.714285714285715,1.5714285714285714
2021-06-29T17:00:00,7,Liguria,6,7.714285714285714,0.0
2021-06-29T17:00:00,3,Lombardia,6,62.714285714285715,0.7142857142857143
2021-06-29T17:00:00,11,Marche,6,5.571428571428571,0.14285714285714285
2021-06-29T17:00:00,14,Molise,6,0.0,0.0
2021-06-29T17:00:00,21,P.A. Bolzano,6,3.2857142857142856,0.2857142857142857
2021-06-29T17:00:00,22,P.A. Trento,6,1.5714285714285714,0.0
2021-06-29T17:00:00,1,Piemonte,6,16.571428571428573,0.2857142857142857
2021-06-29T17:00:00,16,Puglia,6,15.285714285714286,0.7142857142857143
2021-06-29T17:00:00,20,Sardegna,6,3.5714285714285716,0.14285714285714285
2021-06-29T17:00:00,19,Sicilia,6,23.714285714285715,1.2857142857142858
2021-06-29T17:00:00,9,Toscana,6,29.285714285714285,0.8571428571428571
2021-06-29T17:00:00,10,Umbria,6,2.7142857142857144,0.14285714285714285
2021-06-29T17:00:00,2,Valle d'Aosta,6,0.0,0.0
2021-06-29T17:00:00,5,Veneto,6,11.0,0.2857142857142857
2021-06-30T17:00:00,13,Abruzzo,6,1.1428571428571428,0.0
2021-06-30T17:00:00,17,Basilicata,6,0.0,0.0
2021-06-30T17:00:00,18,Calabria,6,6.571428571428571,0.2857142857142857
2021-06-30T17:00:00,15,Campania,6,21.285714285714285,0.7142857142857143
2021-06-30T17:00:00,8,Emilia-Romagna,6,28.0,0.7142857142857143
2021-06-30T17:00:00,6,Friuli Venezia Giulia,6,0.0,0.0
2021-06-30T17:00:00,12,Lazio,6,59.0,1.2857142857142858
2021-06-30T17:00:00,7,Liguria,6,7.571428571428571,0.0
2021-06-30T17:00:00,3,Lombardia,6,59.714285714285715,0.7142857142857143
2021-06-30T17:00:00,11,Marche,6,5.428571428571429,0.14285714285714285
2021-06-30T17:00:00,14,Molise,6,0.0,0.0
2021-06-30T17:00:00,21,P.A. Bolzano,6,3.2857142857142856,0.2857142857142857
2021-06-30T17:00:00,22,P.A. Trento,6,1.1428571428571428,0.0
2021-06-30T17:00:00,1,Piemonte,6,15.285714285714286,0.5714285714285714
2021-06-30T17:00:00,16,Puglia,6,14.571428571428571,0.7142857142857143
2021-06-30T17:00:00,20,Sardegna,6,3.4285714285714284,0.14285714285714285
2021-06-30T17:00:00,19,Sicilia,6,23.0,1.2857142857142858
2021-06-30T17:00:00,9,Toscana,6,28.142857142857142,0.8571428571428571
2021-06-30T17:00:00,10,Umbria,6,2.5714285714285716,0.14285714285714285
2021-06-30T17:00:00,2,Valle d'Aosta,6,0.0,0.0
2021-06-30T17:00:00,5,Veneto,6,10.142857142857142,0.2857142857142857
2021-07-01T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-01T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-01T17:00:00,18,Calabria,7,6.142857142857143,0.14285714285714285
2021-07-01T17:00:00,15,Campania,7,21.142857142857142,0.5714285714285714
2021-07-01T17:00:00,8,Emilia-Romagna,7,27.142857142857142,0.8571428571428571
2021-07-01T17:00:00,6,Friuli Venezia Giulia,7,0.0,0.0
2021-07-01T17:00:00,12,Lazio,7,55.142857142857146,1.0
2021-07-01T17:00:00,7,Liguria,7,7.285714285714286,0.0
2021-07-01T17:00:00,3,Lombardia,7,57.42857142857143,0.8571428571428571
2021-07-01T17:00:00,11,Marche,7,5.0,0.0
2021-07-01T17:00:00,14,Molise,7,0.0,0.0
2021-07-01T17:00:00,21,P.A. Bolzano,7,3.142857142857143,0.14285714285714285
2021-07-01T17:00:00,22,P.A. Trento,7,0.7142857142857143,0.0
2021-07-01T17:00:00,1,Piemonte,7,14.428571428571429,0.7142857142857143
2021-07-01T17:00:00,16,Puglia,7,13.857142857142858,0.7142857142857143
2021-07-01T17:00:00,20,Sardegna,7,3.0,0.0
2021-07-01T17:00:00,19,Sicilia,7,21.714285714285715,0.7142857142857143
2021-07-01T17:00:00,9,Toscana,7,27.285714285714285,1.1428571428571428
2021-07-01T17:00:00,10,Umbria,7,2.4285714285714284,0.14285714285714285
2021-07-01T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-01T17:00:00,5,Veneto,7,9.285714285714286,0.42857142857142855
2021-07-02T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-02T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-02T17:00:00,18,Calabria,7,6.0,0.14285714285714285
2021-07-02T17:00:00,15,Campania,7,20.857142857142858,0.7142857142857143
2021-07-02T17:00:00,8,Emilia-Romagna,7,26.142857142857142,0.7142857142857143
2021-07-02T17:00:00,6,Friuli Venezia Giulia,7,0.0,0.0
2021-07-02T17:00:00,12,Lazio,7,52.0,0.5714285714285714
2021-07-02T17:00:00,7,Liguria,7,7.0,0.0
2021-07-02T17:00:00,3,Lombardia,7,55.142857142857146,0.8571428571428571
2021-07-02T17:00:00,11,Marche,7,4.428571428571429,0.0
2021-07-02T17:00:00,14,Molise,7,0.0,0.0
2021-07-02T17:00:00,21,P.A. Bolzano,7,2.857142857142857,0.0
2021-07-02T17:00:00,22,P.A. Trento,7,0.2857142857142857,0.0
2021-07-02T17:00:00,1,Piemonte,7,13.714285714285714,0.8571428571428571
2021-07-02T17:00:00,16,Puglia,7,13.0,0.5714285714285714
2021-07-02T17:00:00,20,Sardegna,7,2.7142857142857144,0.0
2021-07-02T17:00:00,19,Sicilia,7,21.142857142857142,0.8571428571428571
2021-07-02T17:00:00,9,Toscana,7,26.0,1.0
2021-07-02T17:00:00,10,Umbria,7,2.142857142857143,0.0
2021-07-02T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-02T17:00:00,5,Veneto,7,8.428571428571429,0.42857142857142855
2021-07-03T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-03T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-03T17:00:00,18,Calabria,7,5.857142857142857,0.14285714285714285
2021-07-03T17:00:00,15,Campania,7,20.428571428571427,0.7142857142857143
2021-07-03T17:00:00,8,Emilia-Romagna,7,25.428571428571427,0.7142857142857143
2021-07-03T17:00:00,6,Friuli Venezia Giulia,7,0.0,0.0
2021-07-03T17:00:00,12,Lazio,7,49.142857142857146,0.5714285714285714
2021-07-03T17:00:00,7,Liguria,7,6.714285714285714,0.0
2021-07-03T17:00:00,3,Lombardia,7,52.42857142857143,0.5714285714285714
2021-07-03T17:00:00,11,Marche,7,3.857142857142857,0.0
2021-07-03T17:00:00,14,Molise,7,0.0,0.0
2021-07-03T17:00:00,21,P.A. Bolzano,7,2.5714285714285716,0.0
2021-07-03T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-03T17:00:00,1,Piemonte,7,12.571428571428571,0.7142857142857143
2021-07-03T17:00:00,16,Puglia,7,12.285714285714286,0.42857142857142855
2021-07-03T17:00:00,20,Sardegna,7,2.4285714285714284,0.0
2021-07-03T17:00:00,19,Sicilia,7,20.714285714285715,0.8571428571428571
2021-07-03T17:00:00,9,Toscana,7,24.571428571428573,0.7142857142857143
2021-07-03T17:00:00,10,Umbria,7,1.8571428571428572,0.0
2021-07-03T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-03T17:00:00,5,Veneto,7,7.571428571428571,0.2857142857142857
2021-07-04T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-04T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-04T17:00:00,18,Calabria,7,5.857142857142857,0.14285714285714285
2021-07-04T17:00:00,15,Campania,7,19.857142857142858,0.8571428571428571
2021-07-04T17:00:00,8,Emilia-Romagna,7,24.571428571428573,0.5714285714285714
2021-07-04T17:00:00,6,Friuli Venezia Giulia,7,0.0,0.0
2021-07-04T17:00:00,12,Lazio,7,46.285714285714285,0.2857142857142857
2021-07-04T17:00:00,7,Liguria,7,6.571428571428571,0.14285714285714285
2021-07-04T17:00:00,3,Lombardia,7,49.857142857142854,0.7142857142857143
2021-07-04T17:00:00,11,Marche,7,3.2857142857142856,0.0
2021-07-04T17:00:00,14,Molise,7,0.0,0.0
2021-07-04T17:00:00,21,P.A. Bolzano,7,2.4285714285714284,0.0
2021-07-04T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-04T17:00:00,1,Piemonte,7,11.857142857142858,1.0
2021-07-04T17:00:00,16,Puglia,7,11.714285714285714,0.42857142857142855
2021-07-04T17:00:00,20,Sardegna,7,2.142857142857143,0.0
2021-07-04T17:00:00,19,Sicilia,7,19.571428571428573,0.42857142857142855
2021-07-04T17:00:00,9,Toscana,7,22.428571428571427,0.42857142857142855
2021-07-04T17:00:00,10,Umbria,7,1.4285714285714286,0.0
2021-07-04T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-04T17:00:00,5,Veneto,7,6.714285714285714,0.2857142857142857
2021-07-05T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-05T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-05T17:00:00,18,Calabria,7,5.857142857142857,0.14285714285714285
2021-07-05T17:00:00,15,Campania,7,19.0,0.8571428571428571
2021-07-05T17:00:00,8,Emilia-Romagna,7,23.714285714285715,0.5714285714285714
2021-07-05T17:00:00,6,Friuli Venezia Giulia,7,0.0,0.0
2021-07-05T17:00:00,12,Lazio,7,43.57142857142857,0.0
2021-07-05T17:00:00,7,Liguria,7,6.571428571428571,0.14285714285714285
2021-07-05T17:00:00,3,Lombardia,7,47.42857142857143,0.5714285714285714
2021-07-05T17:00:00,11,Marche,7,2.5714285714285716,0.0
2021-07-05T17:00:00,14,Molise,7,0.0,0.0
2021-07-05T17:00:00,21,P.A. Bolzano,7,2.2857142857142856,0.0
2021-07-05T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-05T17:00:00,1,Piemonte,7,11.0,0.8571428571428571
2021-07-05T17:00:00,16,Puglia,7,11.142857142857142,0.42857142857142855
2021-07-05T17:00:00,20,Sardegna,7,1.8571428571428572,0.0
2021-07-05T17:00:00,19,Sicilia,7,18.571428571428573,0.5714285714285714
2021-07-05T17:00:00,9,Toscana,7,20.285714285714285,0.42857142857142855
2021-07-05T17:00:00,10,Umbria,7,1.0,0.0
2021-07-05T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-05T17:00:00,5,Veneto,7,5.714285714285714,0.2857142857142857
2021-07-06T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-06T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-06T17:00:00,18,Calabria,7,5.714285714285714,0.14285714285714285
2021-07-06T17:00:00,15,Campania,7,18.571428571428573,0.8571428571428571
2021-07-06T17:00:00,8,Emilia-Romagna,7,22.571428571428573,0.42857142857142855
2021-07-06T17:00:00,6,Friuli Venezia Giulia,7,0.14285714285714285,0.14285714285714285
2021-07-06T17:00:00,12,Lazio,7,40.57142857142857,0.14285714285714285
2021-07-06T17:00:00,7,Liguria,7,6.571428571428571,0.14285714285714285
2021-07-06T17:00:00,3,Lombardia,7,46.42857142857143,0.7142857142857143
2021-07-06T17:00:00,11,Marche,7,2.142857142857143,0.0
2021-07-06T17:00:00,14,Molise,7,0.0,0.0
2021-07-06T17:00:00,21,P.A. Bolzano,7,2.0,0.0
2021-07-06T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-06T17:00:00,1,Piemonte,7,10.285714285714286,1.1428571428571428
2021-07-06T17:00:00,16,Puglia,7,10.142857142857142,0.0
2021-07-06T17:00:00,20,Sardegna,7,1.5714285714285714,0.0
2021-07-06T17:00:00,19,Sicilia,7,17.714285714285715,0.5714285714285714
2021-07-06T17:00:00,9,Toscana,7,18.571428571428573,0.7142857142857143
2021-07-06T17:00:00,10,Umbria,7,0.5714285714285714,0.0
2021-07-06T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-06T17:00:00,5,Veneto,7,5.142857142857143,0.14285714285714285
2021-07-07T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-07T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-07T17:00:00,18,Calabria,7,5.571428571428571,0.14285714285714285
2021-07-07T17:00:00,15,Campania,7,18.142857142857142,1.1428571428571428
2021-07-07T17:00:00,8,Emilia-Romagna,7,21.285714285714285,0.14285714285714285
2021-07-07T17:00:00,6,Friuli Venezia Giulia,7,0.2857142857142857,0.14285714285714285
2021-07-07T17:00:00,12,Lazio,7,37.714285714285715,0.14285714285714285
2021-07-07T17:00:00,7,Liguria,7,6.571428571428571,0.14285714285714285
2021-07-07T17:00:00,3,Lombardia,7,45.42857142857143,0.8571428571428571
2021-07-07T17:00:00,11,Marche,7,1.7142857142857142,0.0
2021-07-07T17:00:00,14,Molise,7,0.0,0.0
2021-07-07T17:00:00,21,P.A. Bolzano,7,1.7142857142857142,0.0
2021-07-07T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-07T17:00:00,1,Piemonte,7,9.142857142857142,0.8571428571428571
2021-07-07T17:00:00,16,Puglia,7,9.714285714285714,0.0
2021-07-07T17:00:00,20,Sardegna,7,1.2857142857142858,0.0
2021-07-07T17:00:00,19,Sicilia,7,17.571428571428573,0.7142857142857143
2021-07-07T17:00:00,9,Toscana,7,17.571428571428573,1.0
2021-07-07T17:00:00,10,Umbria,7,0.42857142857142855,0.0
2021-07-07T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-07T17:00:00,5,Veneto,7,5.0,0.42857142857142855
2021-07-08T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-08T17:00:00,17,Basilicata,7,0.0,0.0
2021-07-08T17:00:00,18,Calabria,7,5.285714285714286,0.0
2021-07-08T17:00:00,15,Campania,7,18.285714285714285,1.5714285714285714
2021-07-08T17:00:00,8,Emilia-Romagna,7,20.285714285714285,0.0
2021-07-08T17:00:00,6,Friuli Venezia Giulia,7,0.42857142857142855,0.14285714285714285
2021-07-08T17:00:00,12,Lazio,7,34.857142857142854,0.14285714285714285
2021-07-08T17:00:00,7,Liguria,7,6.714285714285714,0.14285714285714285
2021-07-08T17:00:00,3,Lombardia,7,44.57142857142857,0.7142857142857143
2021-07-08T17:00:00,11,Marche,7,1.5714285714285714,0.14285714285714285
2021-07-08T17:00:00,14,Molise,7,0.0,0.0
2021-07-08T17:00:00,21,P.A. Bolzano,7,1.5714285714285714,0.0
2021-07-08T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-08T17:00:00,1,Piemonte,7,8.142857142857142,0.7142857142857143
2021-07-08T17:00:00,16,Puglia,7,9.428571428571429,0.14285714285714285
2021-07-08T17:00:00,20,Sardegna,7,1.1428571428571428,0.0
2021-07-08T17:00:00,19,Sicilia,7,17.857142857142858,1.0
2021-07-08T17:00:00,9,Toscana,7,16.571428571428573,0.7142857142857143
2021-07-08T17:00:00,10,Umbria,7,0.42857142857142855,0.14285714285714285
2021-07-08T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-08T17:00:00,5,Veneto,7,5.0,0.2857142857142857
2021-07-09T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-09T17:00:00,17,Basilicata,7,0.14285714285714285,0.14285714285714285
2021-07-09T17:00:00,18,Calabria,7,4.857142857142857,0.0
2021-07-09T17:00:00,15,Campania,7,18.571428571428573,1.5714285714285714
2021-07-09T17:00:00,8,Emilia-Romagna,7,19.285714285714285,0.2857142857142857
2021-07-09T17:00:00,6,Friuli Venezia Giulia,7,0.5714285714285714,0.14285714285714285
2021-07-09T17:00:00,12,Lazio,7,32.714285714285715,0.14285714285714285
2021-07-09T17:00:00,7,Liguria,7,6.857142857142857,0.14285714285714285
2021-07-09T17:00:00,3,Lombardia,7,42.857142857142854,0.7142857142857143
2021-07-09T17:00:00,11,Marche,7,1.5714285714285714,0.14285714285714285
2021-07-09T17:00:00,14,Molise,7,0.0,0.0
2021-07-09T17:00:00,21,P.A. Bolzano,7,1.5714285714285714,0.14285714285714285
2021-07-09T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-09T17:00:00,1,Piemonte,7,7.0,0.5714285714285714
2021-07-09T17:00:00,16,Puglia,7,9.142857142857142,0.14285714285714285
2021-07-09T17:00:00,20,Sardegna,7,1.0,0.0
2021-07-09T17:00:00,19,Sicilia,7,18.0,1.2857142857142858
2021-07-09T17:00:00,9,Toscana,7,16.142857142857142,0.7142857142857143
2021-07-09T17:00:00,10,Umbria,7,0.42857142857142855,0.14285714285714285
2021-07-09T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-09T17:00:00,5,Veneto,7,5.142857142857143,0.2857142857142857
2021-07-10T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-10T17:00:00,17,Basilicata,7,0.14285714285714285,0.14285714285714285
2021-07-10T17:00:00,18,Calabria,7,4.428571428571429,0.0
2021-07-10T17:00:00,15,Campania,7,18.0,1.2857142857142858
2021-07-10T17:00:00,8,Emilia-Romagna,7,18.0,0.2857142857142857
2021-07-10T17:00:00,6,Friuli Venezia Giulia,7,0.7142857142857143,0.14285714285714285
2021-07-10T17:00:00,12,Lazio,7,30.714285714285715,0.42857142857142855
2021-07-10T17:00:00,7,Liguria,7,7.0,0.14285714285714285
2021-07-10T17:00:00,3,Lombardia,7,41.714285714285715,1.0
2021-07-10T17:00:00,11,Marche,7,1.5714285714285714,0.14285714285714285
2021-07-10T17:00:00,14,Molise,7,0.0,0.0
2021-07-10T17:00:00,21,P.A. Bolzano,7,1.5714285714285714,0.14285714285714285
2021-07-10T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-10T17:00:00,1,Piemonte,7,6.142857142857143,0.5714285714285714
2021-07-10T17:00:00,16,Puglia,7,9.0,0.14285714285714285
2021-07-10T17:00:00,20,Sardegna,7,1.0,0.0
2021-07-10T17:00:00,19,Sicilia,7,18.142857142857142,1.2857142857142858
2021-07-10T17:00:00,9,Toscana,7,15.857142857142858,1.0
2021-07-10T17:00:00,10,Umbria,7,0.42857142857142855,0.14285714285714285
2021-07-10T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-10T17:00:00,5,Veneto,7,5.285714285714286,0.2857142857142857
2021-07-11T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-11T17:00:00,17,Basilicata,7,0.14285714285714285,0.14285714285714285
2021-07-11T17:00:00,18,Calabria,7,4.0,0.0
2021-07-11T17:00:00,15,Campania,7,17.428571428571427,1.0
2021-07-11T17:00:00,8,Emilia-Romagna,7,16.714285714285715,0.2857142857142857
2021-07-11T17:00:00,6,Friuli Venezia Giulia,7,0.8571428571428571,0.14285714285714285
2021-07-11T17:00:00,12,Lazio,7,29.0,0.42857142857142855
2021-07-11T17:00:00,7,Liguria,7,7.0,0.0
2021-07-11T17:00:00,3,Lombardia,7,40.714285714285715,1.1428571428571428
2021-07-11T17:00:00,11,Marche,7,1.5714285714285714,0.14285714285714285
2021-07-11T17:00:00,14,Molise,7,0.0,0.0
2021-07-11T17:00:00,21,P.A. Bolzano,7,1.5714285714285714,0.14285714285714285
2021-07-11T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-11T17:00:00,1,Piemonte,7,5.285714285714286,0.42857142857142855
2021-07-11T17:00:00,16,Puglia,7,8.857142857142858,0.14285714285714285
2021-07-11T17:00:00,20,Sardegna,7,1.0,0.0
2021-07-11T17:00:00,19,Sicilia,7,18.428571428571427,1.2857142857142858
2021-07-11T17:00:00,9,Toscana,7,15.714285714285714,1.0
2021-07-11T17:00:00,10,Umbria,7,0.5714285714285714,0.14285714285714285
2021-07-11T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-11T17:00:00,5,Veneto,7,5.714285714285714,0.5714285714285714
2021-07-12T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-12T17:00:00,17,Basilicata,7,0.14285714285714285,0.14285714285714285
2021-07-12T17:00:00,18,Calabria,7,3.4285714285714284,0.0
2021-07-12T17:00:00,15,Campania,7,17.142857142857142,1.0
2021-07-12T17:00:00,8,Emilia-Romagna,7,15.571428571428571,0.42857142857142855
2021-07-12T17:00:00,6,Friuli Venezia Giulia,7,1.0,0.14285714285714285
2021-07-12T17:00:00,12,Lazio,7,27.428571428571427,0.42857142857142855
2021-07-12T17:00:00,7,Liguria,7,6.857142857142857,0.0
2021-07-12T17:00:00,3,Lombardia,7,39.57142857142857,1.1428571428571428
2021-07-12T17:00:00,11,Marche,7,1.7142857142857142,0.14285714285714285
2021-07-12T17:00:00,14,Molise,7,0.0,0.0
2021-07-12T17:00:00,21,P.A. Bolzano,7,1.5714285714285714,0.14285714285714285
2021-07-12T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-12T17:00:00,1,Piemonte,7,4.571428571428571,0.42857142857142855
2021-07-12T17:00:00,16,Puglia,7,8.714285714285714,0.14285714285714285
2021-07-12T17:00:00,20,Sardegna,7,1.1428571428571428,0.14285714285714285
2021-07-12T17:00:00,19,Sicilia,7,18.571428571428573,1.1428571428571428
2021-07-12T17:00:00,9,Toscana,7,15.571428571428571,1.1428571428571428
2021-07-12T17:00:00,10,Umbria,7,0.7142857142857143,0.14285714285714285
2021-07-12T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-12T17:00:00,5,Veneto,7,6.142857142857143,0.5714285714285714
2021-07-13T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-13T17:00:00,17,Basilicata,7,0.14285714285714285,0.14285714285714285
2021-07-13T17:00:00,18,Calabria,7,3.0,0.0
2021-07-13T17:00:00,15,Campania,7,16.571428571428573,0.8571428571428571
2021-07-13T17:00:00,8,Emilia-Romagna,7,14.714285714285714,0.42857142857142855
2021-07-13T17:00:00,6,Friuli Venezia Giulia,7,1.0,0.0
2021-07-13T17:00:00,12,Lazio,7,26.285714285714285,0.2857142857142857
2021-07-13T17:00:00,7,Liguria,7,6.714285714285714,0.0
2021-07-13T17:00:00,3,Lombardia,7,38.142857142857146,0.7142857142857143
2021-07-13T17:00:00,11,Marche,7,1.8571428571428572,0.14285714285714285
2021-07-13T17:00:00,14,Molise,7,0.0,0.0
2021-07-13T17:00:00,21,P.A. Bolzano,7,1.7142857142857142,0.14285714285714285
2021-07-13T17:00:00,22,P.A. Trento,7,0.0,0.0
2021-07-13T17:00:00,1,Piemonte,7,3.7142857142857144,0.2857142857142857
2021-07-13T17:00:00,16,Puglia,7,8.714285714285714,0.14285714285714285
2021-07-13T17:00:00,20,Sardegna,7,1.1428571428571428,0.14285714285714285
2021-07-13T17:00:00,19,Sicilia,7,18.857142857142858,1.2857142857142858
2021-07-13T17:00:00,9,Toscana,7,15.428571428571429,1.1428571428571428
2021-07-13T17:00:00,10,Umbria,7,0.8571428571428571,0.14285714285714285
2021-07-13T17:00:00,2,Valle d'Aosta,7,0.0,0.0
2021-07-13T17:00:00,5,Veneto,7,6.714285714285714,0.8571428571428571
2021-07-14T17:00:00,13,Abruzzo,7,1.0,0.0
2021-07-14T17:00:00,17,Basilicata,7,0.14285714285714285,0.14285714285714285
2021-07-14T17:00:00,18,Calabria,7,2.7142857142857144,0.0
2021-07-14T17:00:00,15,Campania,7,15.857142857142858,0.5714285714285714
2021-07-14T17:00:00,8,Emilia-Romagna,7,14.142857142857142,0.7142857142857143
