COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,codINT,ALLEGATO
4,13,69,0,69,69097,069097,4130230970,1
4,13,69,0,69,69098,069098,4130230980,1
4,13,69,0,69,69099,069099,4130230990,1
4,13,69,0,69,69100,069100,4130231000,1
4,13,69,0,69,69101,069101,4130231010,1
4,13,69,0,69,69102,069102,4130231020,1
4,13,69,0,69,69103,069103,4130230651,1
4,13,69,0,69,69104,069104,4130230291,1
4,14,70,0,70,70001,070001,4140190010,1
4,14,70,0,70,70002,070002,4140190020,1
4,14,70,0,70,70003,070003,4140190030,1
4,14,70,0,70,70004,070004,4140190040,1
4,14,70,0,70,70005,070005,4140190050,1
4,14,70,0,70,70006,070006,4140190060,1
4,14,70,0,70,70007,070007,4140190070,1
4,14,70,0,70,70008,070008,4140190080,1
4,14,70,0,70,70009,070009,4140190090,1
4,14,70,0,70,70010,070010,4140190100,1
4,14,70,0,70,70011,070011,4140190110,1
4,14,70,0,70,70012,070012,4140190120,1
4,14,70,0,70,70013,070013,4140190130,1
4,14,70,0,70,70014,070014,4140190140,1
4,14,70,0,70,70015,070015,4140190150,1
4,14,70,0,70,70016,070016,4140190160,1
4,14,70,0,70,70017,070017,4140190170,1
4,14,70,0,70,70018,070018,4140190180,1
4,14,70,0,70,70019,070019,4140190190,1
4,14,70,0,70,70020,070020,4140190200,1
4,14,70,0,70,70021,070021,4140190210,1
4,14,70,0,70,70022,070022,4140190220,1
4,14,70,0,70,70023,070023,4140190230,1
4,14,70,0,70,70024,070024,4140190240,1
4,14,70,0,70,70025,070025,4140190250,1
4,14,70,0,70,70026,070026,4140190260,1
4,14,70,0,70,70027,070027,4140190270,1
4,14,70,0,70,70028,070028,4140190280,1
4,14,70,0,70,70029,070029,4140190290,1
4,14,70,0,70,70030,070030,4140190300,1
4,14,70,0,70,70031,070031,4140190310,1
4,14,70,0,70,70032,070032,4140190320,1
4,14,70,0,70,70033,070033,4140190330,1
4,14,70,0,70,70034,070034,4140190340,1
4,14,70,0,70,70035,070035,4140190350,1
4,14,70,0,70,70036,070036,4140190360,1
4,14,70,0,70,70037,070037,4140190370,1
4,14,70,0,70,70038,070038,4140190380,1
4,14,70,0,70,70039,070039,4140190390,1
4,14,70,0,70,70040,070040,4140190400,1
4,14,70,0,70,70041,070041,4140190410,1
4,14,70,0,70,70042,070042,4140190420,1
4,14,70,0,70,70043,070043,4140190430,1
4,14,70,0,70,70044,070044,4140190440,1
4,14,70,0,70,70045,070045,4140190450,1
4,14,70,0,70,70046,070046,4140190460,1
4,14,70,0,70,70047,070047,4140190470,1
4,14,70,0,70,70048,070048,4140190480,1
4,14,70,0,70,70049,070049,4140190490,1
4,14,70,0,70,70050,070050,4140190500,1
4,14,70,0,70,70051,070051,4140190510,1
4,14,70,0,70,70052,070052,4140190520,1
4,14,70,0,70,70053,070053,4140190530,1
4,14,70,0,70,70054,070054,4140190540,1
4,14,70,0,70,70055,070055,4140190550,1
4,14,70,0,70,70056,070056,4140190560,1
4,14,70,0,70,70057,070057,4140190570,1
4,14,70,0,70,70058,070058,4140190580,1
4,14,70,0,70,70059,070059,4140190590,1
4,14,70,0,70,70060,070060,4140190600,1
4,14,70,0,70,70061,070061,4140190610,1
4,14,70,0,70,70062,070062,4140190620,1
4,14,70,0,70,70063,070063,4140190630,1
4,14,70,0,70,70064,070064,4140190640,1
4,14,70,0,70,70065,070065,4140190650,1
4,14,70,0,70,70066,070066,4140190660,1
4,14,70,0,70,70067,070067,4140190670,1
4,14,70,0,70,70068,070068,4140190680,1
4,14,70,0,70,70069,070069,4140190690,1
4,14,70,0,70,70070,070070,4140190700,1
4,14,70,0,70,70071,070071,4140190710,1
4,14,70,0,70,70072,070072,4140190720,1
4,14,70,0,70,70073,070073,4140190730,1
4,14,70,0,70,70074,070074,4140190740,1
4,14,70,0,70,70075,070075,4140190750,1
4,14,70,0,70,70076,070076,4140190760,1
4,14,70,0,70,70077,070077,4140190770,1
4,14,70,0,70,70078,070078,4140190780,1
4,14,70,0,70,70079,070079,4140190790,1
4,14,70,0,70,70080,070080,4140190800,1
4,14,70,0,70,70081,070081,4140190810,1
4,14,70,0,70,70082,070082,4140190820,1
4,14,70,0,70,70083,070083,4140190830,1
4,14,70,0,70,70084,070084,4140190840,1
4,16,71,0,71,71001,071001,4160310010,1
4,16,71,0,71,71002,071002,4160310020,1
4,16,71,0,71,71003,071003,4160310030,1
4,16,71,0,71,71004,071004,4160310040,1
4,16,71,0,71,71005,071005,4160310050,1
4,16,71,0,71,71006,071006,4160310060,1
4,16,71,0,71,71007,071007,4160310070,1
4,16,71,0,71,71008,071008,4160310080,1
4,16,71,0,71,71009,071009,4160310090,1
4,16,71,0,71,71010,071010,4160310091,1
4,16,71,0,71,71011,071011,4160310100,1
4,16,71,0,71,71012,071012,4160310110,1
4,16,71,0,71,71013,071013,4160310120,1
4,16,71,0,71,71014,071014,4160310130,1
4,16,71,0,71,71015,071015,4160310140,1
4,16,71,0,71,71016,071016,4160310150,1
4,16,71,0,71,71017,071017,4160310160,1
4,16,71,0,71,71018,071018,4160310170,1
4,16,71,0,71,71019,071019,4160310180,1
4,16,71,0,71,71020,071020,4160310190,1
4,16,71,0,71,71021,071021,4160310200,1
4,16,71,0,71,71022,071022,4160310210,1
4,16,71,0,71,71023,071023,4160310220,1
4,16,71,0,71,71024,071024,4160310230,1
4,16,71,0,71,71025,071025,4160310240,1
4,16,71,0,71,71026,071026,4160310250,1
4,16,71,0,71,71027,071027,4160310260,1
4,16,71,0,71,71028,071028,4160310270,1
4,16,71,0,71,71029,071029,4160310280,1
4,16,71,0,71,71031,071031,4160310291,1
4,16,71,0,71,71032,071032,4160310300,1
4,16,71,0,71,71033,071033,4160310310,1
4,16,71,0,71,71034,071034,4160310320,1
4,16,71,0,71,71035,071035,4160310330,1
4,16,71,0,71,71036,071036,4160310340,1
4,16,71,0,71,71037,071037,4160310350,1
4,16,71,0,71,71038,071038,4160310360,1
4,16,71,0,71,71039,071039,4160310370,1
4,16,71,0,71,71040,071040,4160310380,1
4,16,71,0,71,71041,071041,4160310390,1
4,16,71,0,71,71042,071042,4160310400,1
4,16,71,0,71,71043,071043,4160310410,1
4,16,71,0,71,71044,071044,4160310420,1
4,16,71,0,71,71046,071046,4160310440,1
4,16,71,0,71,71047,071047,4160310450,1
4,16,71,0,71,71048,071048,4160310460,1
4,16,71,0,71,71049,071049,4160310470,1
4,16,71,0,71,71050,071050,4160310480,1
4,16,71,0,71,71051,071051,4160310490,1
4,16,71,0,71,71052,071052,4160310500,1
4,16,71,0,71,71053,071053,4160310510,1
4,16,71,0,71,71054,071054,4160310520,1
4,16,71,0,71,71055,071055,4160310530,1
4,16,71,0,71,71056,071056,4160310540,1
4,16,71,0,71,71058,071058,4160310560,1
4,16,71,0,71,71059,071059,4160310570,1
4,16,71,0,71,71060,071060,4160310580,1
4,16,71,0,71,71061,071061,4160310590,1
4,16,71,0,71,71062,071062,4160310600,1
4,16,71,0,71,71063,071063,4160310321,1
4,16,71,0,71,71064,071064,4160310601,1
4,16,72,272,272,72001,072001,4160090010,1
4,16,72,272,272,72002,072002,4160090020,1
4,16,72,272,272,72003,072003,4160090030,1
4,16,72,272,272,72004,072004,4160090040,1
4,16,72,272,272,72006,072006,4160090060,1
4,16,72,272,272,72008,072008,4160090080,1
4,16,72,272,272,72010,072010,4160090100,1
4,16,72,272,272,72011,072011,4160090110,1
4,16,72,272,272,72012,072012,4160090120,1
4,16,72,272,272,72014,072014,4160090140,1
4,16,72,272,272,72015,072015,4160090150,1
4,16,72,272,272,72016,072016,4160090160,1
4,16,72,272,272,72017,072017,4160090170,1
4,16,72,272,272,72018,072018,4160090180,1
4,16,72,272,272,72019,072019,4160090190,1
4,16,72,272,272,72020,072020,4160090200,1
4,16,72,272,272,72021,072021,4160090210,1
4,16,72,272,272,72022,072022,4160090220,1
4,16,72,272,272,72023,072023,4160090230,1
4,16,72,272,272,72024,072024,4160090240,1
4,16,72,272,272,72025,072025,4160090250,1
4,16,72,272,272,72027,072027,4160090270,1
4,16,72,272,272,72028,072028,4160090280,1
4,16,72,272,272,72029,072029,4160090290,1
4,16,72,272,272,72030,072030,4160090300,1
4,16,72,272,272,72031,072031,4160090310,1
4,16,72,272,272,72032,072032,4160090320,1
4,16,72,272,272,72033,072033,4160090330,1
4,16,72,272,272,72034,072034,4160090331,1
4,16,72,272,272,72035,072035,4160090340,1
4,16,72,272,272,72036,072036,4160090350,1
4,16,72,272,272,72037,072037,4160090360,1
4,16,72,272,272,72038,072038,4160090370,1
4,16,72,272,272,72039,072039,4160090380,1
4,16,72,272,272,72040,072040,4160090390,1
4,16,72,272,272,72041,072041,4160090400,1
4,16,72,272,272,72043,072043,4160090420,1
4,16,72,272,272,72044,072044,4160090430,1
4,16,72,272,272,72046,072046,4160090450,1
4,16,72,272,272,72047,072047,4160090460,1
4,16,72,272,272,72048,072048,4160090470,1
4,16,73,0,73,73001,073001,4160780010,1
4,16,73,0,73,73002,073002,4160780020,1
4,16,73,0,73,73003,073003,4160780030,1
4,16,73,0,73,73004,073004,4160780040,1
4,16,73,0,73,73005,073005,4160780050,1
4,16,73,0,73,73006,073006,4160780060,1
4,16,73,0,73,73007,073007,4160780070,1
4,16,73,0,73,73008,073008,4160780080,1
4,16,73,0,73,73009,073009,4160780090,1
4,16,73,0,73,73010,073010,4160780100,1
4,16,73,0,73,73011,073011,4160780110,1
4,16,73,0,73,73012,073012,4160780120,1
4,16,73,0,73,73013,073013,4160780130,1
4,16,73,0,73,73014,073014,4160780140,1
4,16,73,0,73,73015,073015,4160780150,1
4,16,73,0,73,73016,073016,4160780160,1
4,16,73,0,73,73017,073017,4160780170,1
4,16,73,0,73,73018,073018,4160780180,1
4,16,73,0,73,73019,073019,4160780190,1
4,16,73,0,73,73020,073020,4160780200,1
4,16,73,0,73,73021,073021,4160780210,1
4,16,73,0,73,73022,073022,4160780220,1
4,16,73,0,73,73023,073023,4160780230,1
4,16,73,0,73,73024,073024,4160780240,1
4,16,73,0,73,73025,073025,4160780250,1
4,16,73,0,73,73026,073026,4160780260,1
4,16,73,0,73,73027,073027,4160780270,1
4,16,73,0,73,73028,073028,4160780280,1
4,16,73,0,73,73029,073029,4160780261,1
4,16,74,0,74,74001,074001,4160160010,1
4,16,74,0,74,74002,074002,4160160020,1
4,16,74,0,74,74003,074003,4160160030,1
4,16,74,0,74,74004,074004,4160160040,1
4,16,74,0,74,74005,074005,4160160050,1
4,16,74,0,74,74006,074006,4160160060,1
4,16,74,0,74,74007,074007,4160160070,1
4,16,74,0,74,74008,074008,4160160080,1
4,16,74,0,74,74009,074009,4160160090,1
4,16,74,0,74,74010,074010,4160160100,1
4,16,74,0,74,74011,074011,4160160110,1
4,16,74,0,74,74012,074012,4160160120,1
4,16,74,0,74,74013,074013,4160160130,1
4,16,74,0,74,74014,074014,4160160140,1
4,16,74,0,74,74015,074015,4160160150,1
4,16,74,0,74,74016,074016,4160160160,1
4,16,74,0,74,74017,074017,4160160170,1
4,16,74,0,74,74018,074018,4160160180,1
4,16,74,0,74,74019,074019,4160160190,1
4,16,74,0,74,74020,074020,4160160200,1
4,16,75,0,75,75002,075002,4160410020,1
4,16,75,0,75,75003,075003,4160410030,1
4,16,75,0,75,75004,075004,4160410040,1
4,16,75,0,75,75005,075005,4160410050,1
4,16,75,0,75,75006,075006,4160410060,1
4,16,75,0,75,75007,075007,4160410070,1
4,16,75,0,75,75008,075008,4160410080,1
4,16,75,0,75,75009,075009,4160410081,1
4,16,75,0,75,75010,075010,4160410090,1
4,16,75,0,75,75011,075011,4160410100,1
4,16,75,0,75,75012,075012,4160410110,1
4,16,75,0,75,75013,075013,4160410120,1
4,16,75,0,75,75014,075014,4160410130,1
4,16,75,0,75,75015,075015,4160410140,1
4,16,75,0,75,75016,075016,4160410150,1
4,16,75,0,75,75017,075017,4160410160,1
4,16,75,0,75,75018,075018,4160410170,1
4,16,75,0,75,75019,075019,4160410180,1
4,16,75,0,75,75020,075020,4160410190,1
4,16,75,0,75,75021,075021,4160410200,1
4,16,75,0,75,75022,075022,4160410210,1
4,16,75,0,75,75023,075023,4160410220,1
4,16,75,0,75,75024,075024,4160410230,1
4,16,75,0,75,75025,075025,4160410240,1
4,16,75,0,75,75026,075026,4160410250,1
4,16,75,0,75,75027,075027,4160410260,1
4,16,75,0,75,75028,075028,4160410270,1
4,16,75,0,75,75029,075029,4160410280,1
4,16,75,0,75,75030,075030,4160410290,1
4,16,75,0,75,75031,075031,4160410300,1
4,16,75,0,75,75032,075032,4160410310,1
4,16,75,0,75,75033,075033,4160410320,1
4,16,75,0,75,75034,075034,4160410330,1
4,16,75,0,75,75035,075035,4160410340,1
4,16,75,0,75,75036,075036,4160410350,1
4,16,75,0,75,75037,075037,4160410360,1
4,16,75,0,75,75038,075038,4160410370,1
4,16,75,0,75,75039,075039,4160410380,1
4,16,75,0,75,75040,075040,4160410390,1
4,16,75,0,75,75041,075041,4160410400,1
4,16,75,0,75,75042,075042,4160410410,1
4,16,75,0,75,75043,075043,4160410420,1
4,16,75,0,75,75044,075044,4160410430,1
4,16,75,0,75,75045,075045,4160410440,1
4,16,75,0,75,75046,075046,4160410450,1
4,16,75,0,75,75047,075047,4160410460,1
4,16,75,0,75,75048,075048,4160410470,1
4,16,75,0,75,75049,075049,4160410480,1
4,16,75,0,75,75050,075050,4160410490,1
4,16,75,0,75,75051,075051,4160410500,1
4,16,75,0,75,75052,075052,4160410510,1
4,16,75,0,75,75053,075053,4160410520,1
4,16,75,0,75,75054,075054,4160410530,1
4,16,75,0,75,75055,075055,4160410540,1
4,16,75,0,75,75056,075056,4160410550,1
4,16,75,0,75,75057,075057,4160410560,1
4,16,75,0,75,75058,075058,4160410570,1
4,16,75,0,75,75059,075059,4160410580,1
4,16,75,0,75,75060,075060,4160410590,1
4,16,75,0,75,75061,075061,4160410600,1
4,16,75,0,75,75063,075063,4160410620,1
4,16,75,0,75,75064,075064,4160410630,1
4,16,75,0,75,75065,075065,4160410640,1
4,16,75,0,75,75066,075066,4160410650,1
4,16,75,0,75,75067,075067,4160410660,1
4,16,75,0,75,75068,075068,4160410670,1
4,16,75,0,75,75069,075069,4160410680,1
4,16,75,0,75,75070,075070,4160410690,1
4,16,75,0,75,75071,075071,4160410700,1
4,16,75,0,75,75072,075072,4160410710,1
4,16,75,0,75,75073,075073,4160410720,1
4,16,75,0,75,75074,075074,4160410730,1
4,16,75,0,75,75075,075075,4160410740,1
4,16,75,0,75,75076,075076,4160410750,1
4,16,75,0,75,75077,075077,4160410760,1
4,16,75,0,75,75078,075078,4160410770,1
4,16,75,0,75,75079,075079,4160410780,1
4,16,75,0,75,75080,075080,4160410790,1
4,16,75,0,75,75081,075081,4160410800,1
4,16,75,0,75,75082,075082,4160410810,1
4,16,75,0,75,75083,075083,4160410820,1
4,16,75,0,75,75084,075084,4160410830,1
4,16,75,0,75,75085,075085,4160410840,1
4,16,75,0,75,75086,075086,4160410850,1
4,16,75,0,75,75087,075087,4160410860,1
4,16,75,0,75,75088,075088,4160410870,1
4,16,75,0,75,75089,075089,4160410880,1
4,16,75,0,75,75090,075090,4160410890,1
4,16,75,0,75,75091,075091,4160410900,1
4,16,75,0,75,75092,075092,4160410910,1
4,16,75,0,75,75093,075093,4160410920,1
4,16,75,0,75,75094,075094,4160410930,1
4,16,75,0,75,75095,075095,4160410661,1
4,16,75,0,75,75096,075096,4160410181,1
4,16,75,0,75,75097,075097,4160410601,1
4,17,76,0,76,76001,076001,4170640010,1
4,17,76,0,76,76002,076002,4170640020,1
4,17,76,0,76,76003,076003,4170640030,1
4,17,76,0,76,76004,076004,4170640040,1
4,17,76,0,76,76005,076005,4170640050,1
4,17,76,0,76,76006,076006,4170640060,1
4,17,76,0,76,76007,076007,4170640070,1
4,17,76,0,76,76008,076008,4170640080,1
4,17,76,0,76,76009,076009,4170640090,1
4,17,76,0,76,76010,076010,4170640100,1
4,17,76,0,76,76011,076011,4170640110,1
4,17,76,0,76,76012,076012,4170640120,1
4,17,76,0,76,76013,076013,4170640130,1
4,17,76,0,76,76014,076014,4170640140,1
4,17,76,0,76,76015,076015,4170640150,1
4,17,76,0,76,76016,076016,4170640160,1
4,17,76,0,76,76017,076017,4170640170,1
4,17,76,0,76,76018,076018,4170640180,1
4,17,76,0,76,76019,076019,4170640190,1
4,17,76,0,76,76020,076020,4170640761,1
4,17,76,0,76,76021,076021,4170640210,1
4,17,76,0,76,76022,076022,4170640220,1
4,17,76,0,76,76023,076023,4170640230,1
4,17,76,0,76,76024,076024,4170640240,1
4,17,76,0,76,76025,076025,4170640250,1
4,17,76,0,76,76026,076026,4170640260,1
4,17,76,0,76,76027,076027,4170640270,1
4,17,76,0,76,76028,076028,4170640280,1
4,17,76,0,76,76029,076029,4170640290,1
4,17,76,0,76,76030,076030,4170640300,1
4,17,76,0,76,76031,076031,4170640310,1
4,17,76,0,76,76032,076032,4170640311,1
4,17,76,0,76,76033,076033,4170640320,1
4,17,76,0,76,76034,076034,4170640330,1
4,17,76,0,76,76035,076035,4170640340,1
4,17,76,0,76,76036,076036,4170640350,1
4,17,76,0,76,76037,076037,4170640360,1
4,17,76,0,76,76038,076038,4170640370,1
4,17,76,0,76,76039,076039,4170640380,1
4,17,76,0,76,76040,076040,4170640390,1
4,17,76,0,76,76041,076041,4170640400,1
4,17,76,0,76,76042,076042,4170640410,1
4,17,76,0,76,76043,076043,4170640420,1
4,17,76,0,76,76044,076044,4170640430,1
4,17,76,0,76,76045,076045,4170640440,1
4,17,76,0,76,76046,076046,4170640450,1
4,17,76,0,76,76047,076047,4170640460,1
4,17,76,0,76,76048,076048,4170640470,1
4,17,76,0,76,76049,076049,4170640480,1
4,17,76,0,76,76050,076050,4170640490,1
4,17,76,0,76,76051,076051,4170640500,1
4,17,76,0,76,76052,076052,4170640510,1
4,17,76,0,76,76053,076053,4170640520,1
4,17,76,0,76,76054,076054,4170640530,1
4,17,76,0,76,76055,076055,4170640540,1
4,17,76,0,76,76056,076056,4170640550,1
4,17,76,0,76,76057,076057,4170640560,1
4,17,76,0,76,76058,076058,4170640570,1
4,17,76,0,76,76059,076059,4170640580,1
4,17,76,0,76,76060,076060,4170640590,1
4,17,76,0,76,76061,076061,4170640600,1
4,17,76,0,76,76062,076062,4170640610,1
4,17,76,0,76,76063,076063,4170640620,1
4,17,76,0,76,76064,076064,4170640630,1
4,17,76,0,76,76065,076065,4170640640,1
4,17,76,0,76,76066,076066,4170640650,1
4,17,76,0,76,76067,076067,4170640660,1
4,17,76,0,76,76068,076068,4170640670,1
4,17,76,0,76,76069,076069,4170640680,1
4,17,76,0,76,76070,076070,4170640690,1
4,17,76,0,76,76071,076071,4170640700,1
4,17,76,0,76,76072,076072,4170640710,1
4,17,76,0,76,76073,076073,4170640720,1
4,17,76,0,76,76074,076074,4170640730,1
4,17,76,0,76,76075,076075,4170640740,1
4,17,76,0,76,76076,076076,4170640750,1
4,17,76,0,76,76077,076077,4170640760,1
4,17,76,0,76,76078,076078,4170640770,1
4,17,76,0,76,76079,076079,4170640780,1
4,17,76,0,76,76080,076080,4170640790,1
4,17,76,0,76,76081,076081,4170640800,1
4,17,76,0,76,76082,076082,4170640810,1
4,17,76,0,76,76083,076083,4170640820,1
4,17,76,0,76,76084,076084,4170640830,1
4,17,76,0,76,76085,076085,4170640840,1
4,17,76,0,76,76086,076086,4170640850,1
4,17,76,0,76,76087,076087,4170640860,1
4,17,76,0,76,76088,076088,4170640870,1
4,17,76,0,76,76089,076089,4170640880,1
4,17,76,0,76,76090,076090,4170640890,1
4,17,76,0,76,76091,076091,4170640900,1
4,17,76,0,76,76092,076092,4170640910,1
4,17,76,0,76,76093,076093,4170640920,1
4,17,76,0,76,76094,076094,4170640930,1
4,17,76,0,76,76095,076095,4170640940,1
4,17,76,0,76,76096,076096,4170640950,1
4,17,76,0,76,76097,076097,4170640960,1
4,17,76,0,76,76098,076098,4170640970,1
4,17,76,0,76,76099,076099,4170640351,1
4,17,76,0,76,76100,076100,4170640561,1
4,17,77,0,77,77001,077001,4170470010,1
4,17,77,0,77,77002,077002,4170470020,1
4,17,77,0,77,77003,077003,4170470030,1
4,17,77,0,77,77004,077004,4170470040,1
4,17,77,0,77,77005,077005,4170470050,1
4,17,77,0,77,77006,077006,4170470060,1
4,17,77,0,77,77007,077007,4170470070,1
4,17,77,0,77,77008,077008,4170470080,1
4,17,77,0,77,77009,077009,4170470090,1
4,17,77,0,77,77010,077010,4170470100,1
4,17,77,0,77,77011,077011,4170470110,1
4,17,77,0,77,77012,077012,4170470120,1
4,17,77,0,77,77013,077013,4170470130,1
4,17,77,0,77,77014,077014,4170470140,1
4,17,77,0,77,77015,077015,4170470150,1
4,17,77,0,77,77016,077016,4170470160,1
4,17,77,0,77,77017,077017,4170470170,1
4,17,77,0,77,77018,077018,4170470180,1
4,17,77,0,77,77019,077019,4170470190,1
4,17,77,0,77,77020,077020,4170470200,1
4,17,77,0,77,77021,077021,4170470201,1
4,17,77,0,77,77022,077022,4170470210,1
4,17,77,0,77,77023,077023,4170470220,1
4,17,77,0,77,77024,077024,4170470230,1
4,17,77,0,77,77025,077025,4170470240,1
4,17,77,0,77,77026,077026,4170470250,1
4,17,77,0,77,77027,077027,4170470260,1
4,17,77,0,77,77028,077028,4170470270,1
4,17,77,0,77,77029,077029,4170470280,1
4,17,77,0,77,77030,077030,4170470290,1
4,17,77,0,77,77031,077031,4170470251,1
4,18,78,0,78,78001,078001,4180250010,1
4,18,78,0,78,78002,078002,4180250020,1
4,18,78,0,78,78003,078003,4180250030,1
4,18,78,0,78,78004,078004,4180250040,1
4,18,78,0,78,78005,078005,4180250050,1
4,18,78,0,78,78006,078006,4180250060,1
4,18,78,0,78,78007,078007,4180250070,1
4,18,78,0,78,78008,078008,4180250080,1
4,18,78,0,78,78009,078009,4180250090,1
4,18,78,0,78,78010,078010,4180250100,1
4,18,78,0,78,78011,078011,4180250110,1
4,18,78,0,78,78012,078012,4180250120,1
4,18,78,0,78,78013,078013,4180250130,1
4,18,78,0,78,78014,078014,4180250140,1
4,18,78,0,78,78015,078015,4180250150,1
4,18,78,0,78,78016,078016,4180250160,1
4,18,78,0,78,78017,078017,4180250170,1
4,18,78,0,78,78018,078018,4180250180,1
4,18,78,0,78,78019,078019,4180250190,1
4,18,78,0,78,78020,078020,4180250200,1
4,18,78,0,78,78021,078021,4180250210,1
4,18,78,0,78,78022,078022,4180250220,1
4,18,78,0,78,78023,078023,4180250230,1
4,18,78,0,78,78024,078024,4180250240,1
4,18,78,0,78,78025,078025,4180250250,1
4,18,78,0,78,78026,078026,4180250260,1
4,18,78,0,78,78027,078027,4180250270,1
4,18,78,0,78,78029,078029,4180250290,1
4,18,78,0,78,78030,078030,4180250300,1
4,18,78,0,78,78031,078031,4180250310,1
4,18,78,0,78,78032,078032,4180250320,1
4,18,78,0,78,78033,078033,4180250330,1
4,18,78,0,78,78034,078034,4180250340,1
4,18,78,0,78,78035,078035,4180250350,1
4,18,78,0,78,78036,078036,4180250360,1
4,18,78,0,78,78037,078037,4180250370,1
4,18,78,0,78,78038,078038,4180250380,1
4,18,78,0,78,78039,078039,4180250390,1
4,18,78,0,78,78040,078040,4180250400,1
4,18,78,0,78,78041,078041,4180250420,1
4,18,78,0,78,78042,078042,4180250430,1
4,18,78,0,78,78043,078043,4180250440,1
4,18,78,0,78,78045,078045,4180250460,1
4,18,78,0,78,78046,078046,4180250470,1
4,18,78,0,78,78047,078047,4180250480,1
4,18,78,0,78,78048,078048,4180250490,1
4,18,78,0,78,78049,078049,4180250500,1
4,18,78,0,78,78050,078050,4180250510,1
4,18,78,0,78,78051,078051,4180250520,1
4,18,78,0,78,78052,078052,4180250530,1
4,18,78,0,78,78053,078053,4180250540,1
4,18,78,0,78,78054,078054,4180250550,1
4,18,78,0,78,78055,078055,4180250560,1
4,18,78,0,78,78056,078056,4180250570,1
4,18,78,0,78,78057,078057,4180250580,1
4,18,78,0,78,78058,078058,4180250590,1
4,18,78,0,78,78059,078059,4180250600,1
4,18,78,0,78,78060,078060,4180250610,1
4,18,78,0,78,78061,078061,4180250620,1
4,18,78,0,78,78062,078062,4180250630,1
4,18,78,0,78,78063,078063,4180250640,1
4,18,78,0,78,78064,078064,4180250650,1
4,18,78,0,78,78065,078065,4180250660,1
4,18,78,0,78,78066,078066,4180250670,1
4,18,78,0,78,78067,078067,4180250680,1
4,18,78,0,78,78068,078068,4180250690,1
4,18,78,0,78,78069,078069,4180250700,1
4,18,78,0,78,78070,078070,4180250710,1
4,18,78,0,78,78071,078071,4180250720,1
4,18,78,0,78,78072,078072,4180250730,1
4,18,78,0,78,78073,078073,4180250740,1
4,18,78,0,78,78074,078074,4180250750,1
4,18,78,0,78,78075,078075,4180250760,1
4,18,78,0,78,78076,078076,4180250770,1
4,18,78,0,78,78077,078077,4180250780,1
4,18,78,0,78,78078,078078,4180250790,1
4,18,78,0,78,78079,078079,4180250800,1
4,18,78,0,78,78080,078080,4180250810,1
4,18,78,0,78,78081,078081,4180250820,1
4,18,78,0,78,78082,078082,4180250830,1
4,18,78,0,78,78083,078083,4180250840,1
4,18,78,0,78,78084,078084,4180250850,1
4,18,78,0,78,78085,078085,4180250860,1
4,18,78,0,78,78086,078086,4180250870,1
4,18,78,0,78,78087,078087,4180250880,1
4,18,78,0,78,78088,078088,4180250890,1
4,18,78,0,78,78089,078089,4180250900,1
4,18,78,0,78,78090,078090,4180250910,1
4,18,78,0,78,78091,078091,4180250920,1
4,18,78,0,78,78092,078092,4180250930,1
4,18,78,0,78,78093,078093,4180250940,1
4,18,78,0,78,78094,078094,4180250950,1
4,18,78,0,78,78096,078096,4180250970,1
4,18,78,0,78,78097,078097,4180250980,1
4,18,78,0,78,78098,078098,4180250990,1
4,18,78,0,78,78099,078099,4180251000,1
4,18,78,0,78,78100,078100,4180251010,1
4,18,78,0,78,78101,078101,4180251020,1
4,18,78,0,78,78102,078102,4180251030,1
4,18,78,0,78,78103,078103,4180251040,1
4,18,78,0,78,78104,078104,4180251050,1
4,18,78,0,78,78105,078105,4180251060,1
4,18,78,0,78,78106,078106,4180251070,1
4,18,78,0,78,78107,078107,4180251080,1
4,18,78,0,78,78109,078109,4180251100,1
4,18,78,0,78,78110,078110,4180251110,1
4,18,78,0,78,78111,078111,4180251120,1
4,18,78,0,78,78112,078112,4180251130,1
4,18,78,0,78,78113,078113,4180251140,1
4,18,78,0,78,78114,078114,4180251150,1
4,18,78,0,78,78115,078115,4180251160,1
4,18,78,0,78,78116,078116,4180251170,1
4,18,78,0,78,78117,078117,4180251180,1
4,18,78,0,78,78118,078118,4180251190,1
4,18,78,0,78,78119,078119,4180251200,1
4,18,78,0,78,78120,078120,4180251210,1
4,18,78,0,78,78121,078121,4180251220,1
4,18,78,0,78,78122,078122,4180251230,1
4,18,78,0,78,78123,078123,4180251240,1
4,18,78,0,78,78124,078124,4180251250,1
4,18,78,0,78,78125,078125,4180251260,1
4,18,78,0,78,78126,078126,4180251270,1
4,18,78,0,78,78127,078127,4180251280,1
4,18,78,0,78,78128,078128,4180251290,1
4,18,78,0,78,78129,078129,4180251300,1
4,18,78,0,78,78130,078130,4180251310,1
4,18,78,0,78,78131,078131,4180251320,1
4,18,78,0,78,78132,078132,4180251321,1
4,18,78,0,78,78133,078133,4180251330,1
4,18,78,0,78,78134,078134,4180251340,1
4,18,78,0,78,78135,078135,4180251350,1
4,18,78,0,78,78136,078136,4180251360,1
4,18,78,0,78,78137,078137,4180251370,1
4,18,78,0,78,78138,078138,4180251380,1
4,18,78,0,78,78139,078139,4180251390,1
4,18,78,0,78,78140,078140,4180251400,1
4,18,78,0,78,78142,078142,4180251420,1
