date,regione,deceduti,ricoveri,sintomatici,terapia_intensiva
2020-06-11T00:00:00,toscana,1,0,3,1
2020-06-12T00:00:00,toscana,0,0,3,0
2020-06-13T00:00:00,toscana,1,0,1,1
2020-06-14T00:00:00,toscana,0,2,1,0
2020-06-15T00:00:00,toscana,0,1,1,0
2020-06-16T00:00:00,toscana,0,1,0,0
2020-06-17T00:00:00,toscana,0,3,2,0
2020-06-18T00:00:00,toscana,0,1,3,0
2020-06-19T00:00:00,toscana,0,0,1,0
2020-06-20T00:00:00,toscana,3,1,0,1
2020-06-21T00:00:00,toscana,0,1,0,0
2020-06-22T00:00:00,toscana,0,1,0,0
2020-06-23T00:00:00,toscana,0,5,2,0
2020-06-24T00:00:00,toscana,0,1,4,0
2020-06-25T00:00:00,toscana,0,0,1,1
2020-06-26T00:00:00,toscana,0,3,2,0
2020-06-27T00:00:00,toscana,0,1,0,0
2020-06-28T00:00:00,toscana,0,0,3,1
2020-06-29T00:00:00,toscana,1,1,0,0
2020-06-30T00:00:00,toscana,0,0,0,1
2020-07-01T00:00:00,toscana,2,0,4,1
2020-07-02T00:00:00,toscana,0,1,3,0
2020-07-03T00:00:00,toscana,0,0,1,0
2020-07-04T00:00:00,toscana,0,1,3,0
2020-07-05T00:00:00,toscana,0,1,2,0
2020-07-06T00:00:00,toscana,0,0,2,0
2020-07-07T00:00:00,toscana,0,0,2,0
2020-07-08T00:00:00,toscana,0,1,0,0
2020-07-09T00:00:00,toscana,1,0,2,0
2020-07-10T00:00:00,toscana,0,0,3,0
2020-07-11T00:00:00,toscana,0,0,1,0
2020-07-12T00:00:00,toscana,0,0,2,0
2020-07-13T00:00:00,toscana,0,1,2,0
2020-07-14T00:00:00,toscana,1,3,5,2
2020-07-15T00:00:00,toscana,0,3,6,1
2020-07-16T00:00:00,toscana,0,0,2,0
2020-07-17T00:00:00,toscana,0,0,2,0
2020-07-18T00:00:00,toscana,1,0,6,0
2020-07-19T00:00:00,toscana,0,1,4,0
2020-07-20T00:00:00,toscana,0,0,12,0
2020-07-21T00:00:00,toscana,0,0,5,0
2020-07-22T00:00:00,toscana,0,1,2,0
2020-07-23T00:00:00,toscana,0,0,6,0
2020-07-24T00:00:00,toscana,0,0,6,0
2020-07-25T00:00:00,toscana,0,0,4,0
2020-07-26T00:00:00,toscana,0,1,1,0
2020-07-27T00:00:00,toscana,1,2,5,0
2020-07-28T00:00:00,toscana,0,0,7,0
2020-07-29T00:00:00,toscana,0,1,10,0
2020-07-30T00:00:00,toscana,0,2,8,0
2020-07-31T00:00:00,toscana,0,2,4,0
2020-08-01T00:00:00,toscana,0,4,11,0
2020-08-02T00:00:00,toscana,0,1,1,0
2020-08-03T00:00:00,toscana,0,1,10,0
2020-08-04T00:00:00,toscana,0,2,8,0
2020-08-05T00:00:00,toscana,0,1,12,0
2020-08-06T00:00:00,toscana,0,0,12,0
2020-08-07T00:00:00,toscana,0,1,24,0
2020-08-08T00:00:00,toscana,0,1,14,0
2020-08-09T00:00:00,toscana,0,0,9,0
2020-08-10T00:00:00,toscana,0,2,14,0
2020-08-11T00:00:00,toscana,0,2,16,0
2020-08-12T00:00:00,toscana,0,2,18,0
2020-08-13T00:00:00,toscana,0,0,18,0
2020-08-14T00:00:00,toscana,0,1,15,0
2020-08-15T00:00:00,toscana,0,3,19,0
2020-08-16T00:00:00,toscana,1,0,9,0
2020-08-17T00:00:00,toscana,0,2,34,0
2020-08-18T00:00:00,toscana,0,3,23,0
2020-08-19T00:00:00,toscana,0,3,22,0
2020-08-20T00:00:00,toscana,0,2,21,0
2020-08-21T00:00:00,toscana,0,4,27,0
2020-08-22T00:00:00,toscana,0,3,27,0
2020-08-23T00:00:00,toscana,1,1,18,1
2020-08-24T00:00:00,toscana,0,2,35,0
2020-08-25T00:00:00,toscana,0,3,45,0
2020-08-26T00:00:00,toscana,0,8,46,1
2020-08-27T00:00:00,toscana,1,5,47,1
2020-08-28T00:00:00,toscana,0,5,48,0
2020-08-29T00:00:00,toscana,0,5,37,0
2020-08-30T00:00:00,toscana,0,1,16,1
2020-08-31T00:00:00,toscana,1,6,34,2
2020-09-01T00:00:00,toscana,1,4,42,1
2020-09-02T00:00:00,toscana,0,3,48,0
2020-09-03T00:00:00,toscana,0,4,28,0
2020-09-04T00:00:00,toscana,0,8,54,0
2020-09-05T00:00:00,toscana,0,5,26,0
2020-09-06T00:00:00,toscana,0,1,16,0
2020-09-07T00:00:00,toscana,0,2,46,0
2020-09-08T00:00:00,toscana,0,5,43,0
2020-09-09T00:00:00,toscana,0,10,56,0
2020-09-10T00:00:00,toscana,0,6,48,0
2020-09-11T00:00:00,toscana,1,12,52,0
2020-09-12T00:00:00,toscana,0,10,51,0
2020-09-13T00:00:00,toscana,0,2,23,0
2020-09-14T00:00:00,toscana,0,7,35,0
2020-09-15T00:00:00,toscana,0,9,44,1
2020-09-16T00:00:00,toscana,0,10,49,2
2020-09-17T00:00:00,toscana,0,7,41,0
2020-09-18T00:00:00,toscana,0,4,53,0
2020-09-19T00:00:00,toscana,0,4,44,0
2020-09-20T00:00:00,toscana,0,4,24,1
2020-09-21T00:00:00,toscana,1,6,50,1
2020-09-22T00:00:00,toscana,1,6,53,1
2020-09-23T00:00:00,toscana,0,6,62,0
2020-09-24T00:00:00,toscana,3,5,59,1
2020-09-25T00:00:00,toscana,0,5,55,0
2020-09-26T00:00:00,toscana,0,5,53,0
2020-09-27T00:00:00,toscana,2,4,31,2
2020-09-28T00:00:00,toscana,1,5,75,0
2020-09-29T00:00:00,toscana,3,10,69,2
2020-09-30T00:00:00,toscana,0,12,111,0
2020-10-01T00:00:00,toscana,0,8,126,0
2020-10-02T00:00:00,toscana,1,7,111,1
2020-10-03T00:00:00,toscana,0,10,148,0
2020-10-04T00:00:00,toscana,0,9,93,1
2020-10-05T00:00:00,toscana,1,11,178,0
2020-10-06T00:00:00,toscana,0,9,182,0
2020-10-07T00:00:00,toscana,0,10,202,0
2020-10-08T00:00:00,toscana,1,12,202,1
2020-10-09T00:00:00,toscana,1,7,275,1
2020-10-10T00:00:00,toscana,1,16,235,0
2020-10-11T00:00:00,toscana,0,18,131,0
2020-10-12T00:00:00,toscana,0,12,304,1
2020-10-13T00:00:00,toscana,5,30,269,6
2020-10-14T00:00:00,toscana,1,18,267,1
2020-10-15T00:00:00,toscana,3,21,350,4
2020-10-16T00:00:00,toscana,3,20,395,1
2020-10-17T00:00:00,toscana,0,12,415,0
2020-10-18T00:00:00,toscana,5,14,350,3
2020-10-19T00:00:00,toscana,0,20,446,2
2020-10-20T00:00:00,toscana,4,11,508,2
2020-10-21T00:00:00,toscana,2,14,579,4
2020-10-22T00:00:00,toscana,2,16,592,2
2020-10-23T00:00:00,toscana,5,23,629,6
2020-10-24T00:00:00,toscana,5,20,650,7
2020-10-25T00:00:00,toscana,5,17,584,6
2020-10-26T00:00:00,toscana,1,16,867,3
2020-10-27T00:00:00,toscana,3,25,843,2
2020-10-28T00:00:00,toscana,5,25,1090,6
2020-10-29T00:00:00,toscana,5,40,1092,6
2020-10-30T00:00:00,toscana,3,39,1095,1
2020-10-31T00:00:00,toscana,2,13,965,1
2020-11-01T00:00:00,toscana,2,33,826,2
2020-11-02T00:00:00,toscana,7,36,1010,4
2020-11-03T00:00:00,toscana,7,62,1067,9
2020-11-04T00:00:00,toscana,10,70,1277,7
2020-11-05T00:00:00,toscana,8,72,1199,6
2020-11-06T00:00:00,toscana,12,59,1298,10
2020-11-07T00:00:00,toscana,7,38,1033,2
2020-11-08T00:00:00,toscana,6,39,799,3
2020-11-09T00:00:00,toscana,9,65,1194,12
2020-11-10T00:00:00,toscana,10,94,1189,19
2020-11-11T00:00:00,toscana,13,72,1140,8
2020-11-12T00:00:00,toscana,13,84,1097,14
2020-11-13T00:00:00,toscana,15,102,1038,16
2020-11-14T00:00:00,toscana,3,78,883,9
2020-11-15T00:00:00,toscana,16,69,651,13
2020-11-16T00:00:00,toscana,15,81,775,11
2020-11-17T00:00:00,toscana,19,100,787,21
2020-11-18T00:00:00,toscana,11,86,760,18
2020-11-19T00:00:00,toscana,16,85,695,13
2020-11-20T00:00:00,toscana,14,91,608,13
2020-11-21T00:00:00,toscana,8,71,497,14
2020-11-22T00:00:00,toscana,16,60,394,17
2020-11-23T00:00:00,toscana,15,56,446,14
2020-11-24T00:00:00,toscana,21,54,481,11
2020-11-25T00:00:00,toscana,15,43,451,8
2020-11-26T00:00:00,toscana,19,58,397,9
2020-11-27T00:00:00,toscana,23,32,344,10
2020-11-28T00:00:00,toscana,11,36,349,4
2020-11-29T00:00:00,toscana,15,34,264,7
2020-11-30T00:00:00,toscana,11,45,350,2
2020-12-01T00:00:00,toscana,9,45,328,7
2020-12-02T00:00:00,toscana,19,47,309,12
2020-12-03T00:00:00,toscana,22,30,287,11
2020-12-04T00:00:00,toscana,21,48,307,4
2020-12-05T00:00:00,toscana,15,34,256,4
2020-12-06T00:00:00,toscana,5,35,226,6
2020-12-07T00:00:00,toscana,12,36,269,5
2020-12-08T00:00:00,toscana,5,23,205,2
2020-12-09T00:00:00,toscana,15,43,225,6
2020-12-10T00:00:00,toscana,15,37,234,12
2020-12-11T00:00:00,toscana,17,45,221,6
2020-12-12T00:00:00,toscana,12,29,221,7
2020-12-13T00:00:00,toscana,8,17,171,4
2020-12-14T00:00:00,toscana,12,42,209,11
2020-12-15T00:00:00,toscana,14,28,240,7
2020-12-16T00:00:00,toscana,21,32,217,6
2020-12-17T00:00:00,toscana,8,27,242,9
2020-12-18T00:00:00,toscana,15,25,233,12
2020-12-19T00:00:00,toscana,8,29,192,6
2020-12-20T00:00:00,toscana,5,20,182,1
2020-12-21T00:00:00,toscana,6,17,204,3
2020-12-22T00:00:00,toscana,8,32,256,8
2020-12-23T00:00:00,toscana,12,26,259,3
2020-12-24T00:00:00,toscana,10,25,227,5
2020-12-25T00:00:00,toscana,3,15,143,3
2020-12-26T00:00:00,toscana,6,21,191,2
2020-12-27T00:00:00,toscana,8,21,199,5
2020-12-28T00:00:00,toscana,4,13,243,1
2020-12-29T00:00:00,toscana,8,31,274,3
2020-12-30T00:00:00,toscana,6,21,259,0
2020-12-31T00:00:00,toscana,10,21,291,5
2021-01-01T00:00:00,toscana,6,16,198,5
2021-01-02T00:00:00,toscana,6,32,210,5
2021-01-03T00:00:00,toscana,4,17,190,4
2021-01-04T00:00:00,toscana,5,31,208,5
2021-01-05T00:00:00,toscana,8,23,248,1
2021-01-06T00:00:00,toscana,9,21,183,3
2021-01-07T00:00:00,toscana,6,29,197,3
2021-01-08T00:00:00,toscana,4,19,188,5
2021-01-09T00:00:00,toscana,5,25,212,5
2021-01-10T00:00:00,toscana,4,22,157,2
2021-01-11T00:00:00,toscana,4,19,193,7
2021-01-12T00:00:00,toscana,2,18,227,6
2021-01-13T00:00:00,toscana,5,26,200,4
2021-01-14T00:00:00,toscana,6,24,170,5
2021-01-15T00:00:00,toscana,4,17,203,2
2021-01-16T00:00:00,toscana,4,26,174,3
2021-01-17T00:00:00,toscana,2,16,182,2
2021-01-18T00:00:00,toscana,6,22,205,2
2021-01-19T00:00:00,toscana,4,19,223,6
2021-01-20T00:00:00,toscana,12,23,242,3
2021-01-21T00:00:00,toscana,5,16,223,4
2021-01-22T00:00:00,toscana,8,23,212,3
2021-01-23T00:00:00,toscana,4,20,249,2
2021-01-24T00:00:00,toscana,5,13,186,2
2021-01-25T00:00:00,toscana,3,30,234,2
2021-01-26T00:00:00,toscana,9,21,262,4
2021-01-27T00:00:00,toscana,6,18,254,2
2021-01-28T00:00:00,toscana,6,17,242,1
2021-01-29T00:00:00,toscana,6,14,255,2
2021-01-30T00:00:00,toscana,1,13,315,0
2021-01-31T00:00:00,toscana,1,18,240,2
2021-02-01T00:00:00,toscana,2,21,316,4
2021-02-02T00:00:00,toscana,6,30,335,4
2021-02-03T00:00:00,toscana,4,25,359,1
2021-02-04T00:00:00,toscana,4,27,332,2
2021-02-05T00:00:00,toscana,1,18,331,3
2021-02-06T00:00:00,toscana,7,21,366,2
2021-02-07T00:00:00,toscana,13,27,312,5
2021-02-08T00:00:00,toscana,7,28,373,6
2021-02-09T00:00:00,toscana,6,33,406,5
2021-02-10T00:00:00,toscana,3,25,405,3
2021-02-11T00:00:00,toscana,4,24,401,1
2021-02-12T00:00:00,toscana,8,11,366,2
2021-02-13T00:00:00,toscana,6,26,356,6
2021-02-14T00:00:00,toscana,5,15,332,2
2021-02-15T00:00:00,toscana,10,20,442,2
2021-02-16T00:00:00,toscana,8,31,503,8
2021-02-17T00:00:00,toscana,6,29,567,5
2021-02-18T00:00:00,toscana,1,27,542,4
2021-02-19T00:00:00,toscana,9,25,512,4
2021-02-20T00:00:00,toscana,5,26,540,4
2021-02-21T00:00:00,toscana,3,24,452,5
2021-02-22T00:00:00,toscana,2,35,632,3
2021-02-23T00:00:00,toscana,5,45,586,4
2021-02-24T00:00:00,toscana,5,31,624,7
2021-02-25T00:00:00,toscana,11,37,560,11
2021-02-26T00:00:00,toscana,4,39,613,6
2021-02-27T00:00:00,toscana,7,41,547,9
2021-02-28T00:00:00,toscana,7,30,446,3
2021-03-01T00:00:00,toscana,5,45,706,8
2021-03-02T00:00:00,toscana,12,38,678,9
2021-03-03T00:00:00,toscana,7,43,596,5
2021-03-04T00:00:00,toscana,8,49,648,6
2021-03-05T00:00:00,toscana,11,53,653,10
2021-03-06T00:00:00,toscana,11,33,623,4
2021-03-07T00:00:00,toscana,5,36,518,4
2021-03-08T00:00:00,toscana,5,53,691,5
2021-03-09T00:00:00,toscana,4,55,680,5
2021-03-10T00:00:00,toscana,7,58,694,3
2021-03-11T00:00:00,toscana,14,45,700,8
2021-03-12T00:00:00,toscana,12,49,728,4
2021-03-13T00:00:00,toscana,8,65,689,9
2021-03-14T00:00:00,toscana,7,32,540,4
2021-03-15T00:00:00,toscana,11,72,745,7
2021-03-16T00:00:00,toscana,7,61,787,11
2021-03-17T00:00:00,toscana,10,58,747,6
2021-03-18T00:00:00,toscana,11,53,711,6
2021-03-19T00:00:00,toscana,8,52,727,6
2021-03-20T00:00:00,toscana,9,48,671,2
2021-03-21T00:00:00,toscana,6,33,545,3
2021-03-22T00:00:00,toscana,9,54,713,6
2021-03-23T00:00:00,toscana,11,59,754,7
2021-03-24T00:00:00,toscana,12,52,797,5
2021-03-25T00:00:00,toscana,9,68,794,8
2021-03-26T00:00:00,toscana,13,66,721,6
2021-03-27T00:00:00,toscana,10,68,655,13
2021-03-28T00:00:00,toscana,12,31,565,6
2021-03-29T00:00:00,toscana,22,58,769,15
2021-03-30T00:00:00,toscana,8,66,733,9
2021-03-31T00:00:00,toscana,20,50,724,10
2021-04-01T00:00:00,toscana,13,62,677,7
2021-04-02T00:00:00,toscana,12,80,655,10
2021-04-03T00:00:00,toscana,11,46,630,5
2021-04-04T00:00:00,toscana,18,52,453,10
2021-04-05T00:00:00,toscana,15,56,529,7
2021-04-06T00:00:00,toscana,14,51,603,7
2021-04-07T00:00:00,toscana,5,65,671,5
2021-04-08T00:00:00,toscana,13,70,640,5
2021-04-09T00:00:00,toscana,14,66,567,13
2021-04-10T00:00:00,toscana,8,53,558,9
2021-04-11T00:00:00,toscana,20,41,425,4
2021-04-12T00:00:00,toscana,8,53,587,9
2021-04-13T00:00:00,toscana,13,67,601,12
2021-04-14T00:00:00,toscana,7,49,553,8
2021-04-15T00:00:00,toscana,5,46,510,8
2021-04-16T00:00:00,toscana,9,43,531,7
2021-04-17T00:00:00,toscana,12,43,462,7
2021-04-18T00:00:00,toscana,8,36,364,6
2021-04-19T00:00:00,toscana,13,63,501,13
2021-04-20T00:00:00,toscana,20,65,518,9
2021-04-21T00:00:00,toscana,16,50,501,6
2021-04-22T00:00:00,toscana,9,47,465,11
2021-04-23T00:00:00,toscana,12,44,455,7
2021-04-24T00:00:00,toscana,8,47,403,6
2021-04-25T00:00:00,toscana,5,33,350,3
2021-04-26T00:00:00,toscana,14,44,472,14
2021-04-27T00:00:00,toscana,11,49,456,15
2021-04-28T00:00:00,toscana,12,45,450,13
2021-04-29T00:00:00,toscana,13,44,434,7
2021-04-30T00:00:00,toscana,13,44,423,13
2021-05-01T00:00:00,toscana,8,40,356,4
2021-05-02T00:00:00,toscana,7,34,319,2
2021-05-03T00:00:00,toscana,9,42,372,8
2021-05-04T00:00:00,toscana,18,43,383,8
2021-05-05T00:00:00,toscana,11,36,357,11
2021-05-06T00:00:00,toscana,7,33,316,12
2021-05-07T00:00:00,toscana,9,35,311,6
2021-05-08T00:00:00,toscana,9,37,261,5
2021-05-09T00:00:00,toscana,0,23,246,4
2021-05-10T00:00:00,toscana,11,54,293,6
2021-05-11T00:00:00,toscana,16,47,301,10
2021-05-12T00:00:00,toscana,10,34,290,6
2021-05-13T00:00:00,toscana,9,49,251,8
2021-05-14T00:00:00,toscana,10,34,273,10
2021-05-15T00:00:00,toscana,6,31,204,6
2021-05-16T00:00:00,toscana,3,17,150,0
2021-05-17T00:00:00,toscana,8,28,194,8
2021-05-18T00:00:00,toscana,9,31,203,4
2021-05-19T00:00:00,toscana,4,31,209,4
2021-05-20T00:00:00,toscana,3,21,181,1
2021-05-21T00:00:00,toscana,3,25,176,11
2021-05-22T00:00:00,toscana,5,18,145,1
2021-05-23T00:00:00,toscana,1,7,119,0
2021-05-24T00:00:00,toscana,5,19,137,3
2021-05-25T00:00:00,toscana,3,24,131,6
2021-05-26T00:00:00,toscana,3,13,126,5
2021-05-27T00:00:00,toscana,11,14,119,4
2021-05-28T00:00:00,toscana,4,20,107,2
2021-05-29T00:00:00,toscana,2,13,88,2
2021-05-30T00:00:00,toscana,3,11,82,2
2021-05-31T00:00:00,toscana,1,16,81,2
2021-06-01T00:00:00,toscana,6,21,90,3
2021-06-02T00:00:00,toscana,2,15,90,1
2021-06-03T00:00:00,toscana,0,20,95,1
2021-06-04T00:00:00,toscana,4,12,107,3
2021-06-05T00:00:00,toscana,5,6,70,2
2021-06-06T00:00:00,toscana,0,9,55,0
2021-06-07T00:00:00,toscana,7,15,62,2
2021-06-08T00:00:00,toscana,2,14,66,2
2021-06-09T00:00:00,toscana,2,13,60,5
2021-06-10T00:00:00,toscana,2,4,67,0
2021-06-11T00:00:00,toscana,1,6,47,0
2021-06-12T00:00:00,toscana,3,9,49,1
2021-06-13T00:00:00,toscana,0,6,24,0
2021-06-14T00:00:00,toscana,4,9,42,3
2021-06-15T00:00:00,toscana,3,8,18,3
2021-06-16T00:00:00,toscana,4,5,33,3
2021-06-17T00:00:00,toscana,3,4,35,0
2021-06-18T00:00:00,toscana,0,3,36,0
2021-06-19T00:00:00,toscana,0,5,23,0
2021-06-20T00:00:00,toscana,0,4,25,0
2021-06-21T00:00:00,toscana,2,5,22,1
2021-06-22T00:00:00,toscana,2,8,24,4
2021-06-23T00:00:00,toscana,0,7,15,0
2021-06-24T00:00:00,toscana,3,8,17,3
2021-06-25T00:00:00,toscana,1,4,18,0
2021-06-26T00:00:00,toscana,0,3,11,0
2021-06-27T00:00:00,toscana,2,1,11,0
2021-06-28T00:00:00,toscana,2,5,26,3
2021-06-29T00:00:00,toscana,0,4,27,0
2021-06-30T00:00:00,toscana,2,5,37,1
2021-07-01T00:00:00,toscana,1,2,46,2
2021-07-02T00:00:00,toscana,2,2,28,
2021-07-03T00:00:00,toscana,,0,34,
2020-01-30T00:00:00,trentinoalto_adige_,,,1,
2020-01-31T00:00:00,trentinoalto_adige_,,,2,
2020-02-01T00:00:00,trentinoalto_adige_,,,3,
2020-02-02T00:00:00,trentinoalto_adige_,,,0,
2020-02-03T00:00:00,trentinoalto_adige_,,,1,
2020-02-04T00:00:00,trentinoalto_adige_,,,0,
2020-02-05T00:00:00,trentinoalto_adige_,,,0,
2020-02-06T00:00:00,trentinoalto_adige_,,,0,
2020-02-07T00:00:00,trentinoalto_adige_,,,0,
2020-02-08T00:00:00,trentinoalto_adige_,,,0,
2020-02-09T00:00:00,trentinoalto_adige_,,,0,
2020-02-10T00:00:00,trentinoalto_adige_,,,0,
2020-02-11T00:00:00,trentinoalto_adige_,,,0,
2020-02-12T00:00:00,trentinoalto_adige_,,,0,
2020-02-13T00:00:00,trentinoalto_adige_,,,0,
2020-02-14T00:00:00,trentinoalto_adige_,,,0,
2020-02-15T00:00:00,trentinoalto_adige_,,,0,
2020-02-16T00:00:00,trentinoalto_adige_,,,0,
2020-02-17T00:00:00,trentinoalto_adige_,,,1,
2020-02-18T00:00:00,trentinoalto_adige_,,,0,
2020-02-19T00:00:00,trentinoalto_adige_,,,0,
2020-02-20T00:00:00,trentinoalto_adige_,,,1,
2020-02-21T00:00:00,trentinoalto_adige_,,,1,
2020-02-22T00:00:00,trentinoalto_adige_,,,1,
2020-02-23T00:00:00,trentinoalto_adige_,,,1,
2020-02-24T00:00:00,trentinoalto_adige_,,4,0,
2020-02-25T00:00:00,trentinoalto_adige_,,0,5,
2020-02-26T00:00:00,trentinoalto_adige_,,0,2,
2020-02-27T00:00:00,trentinoalto_adige_,,1,6,
2020-02-28T00:00:00,trentinoalto_adige_,,0,14,
2020-02-29T00:00:00,trentinoalto_adige_,,1,10,
2020-03-01T00:00:00,trentinoalto_adige_,,3,17,
2020-03-02T00:00:00,trentinoalto_adige_,,0,27,
2020-03-03T00:00:00,trentinoalto_adige_,,3,23,
2020-03-04T00:00:00,trentinoalto_adige_,,5,28,
2020-03-05T00:00:00,trentinoalto_adige_,,9,45,
2020-03-06T00:00:00,trentinoalto_adige_,,7,53,
2020-03-07T00:00:00,trentinoalto_adige_,,6,58,3
2020-03-08T00:00:00,trentinoalto_adige_,,7,62,0
2020-03-09T00:00:00,trentinoalto_adige_,,14,104,3
2020-03-10T00:00:00,trentinoalto_adige_,,14,144,1
2020-03-11T00:00:00,trentinoalto_adige_,,21,129,4
2020-03-12T00:00:00,trentinoalto_adige_,,26,175,3
2020-03-13T00:00:00,trentinoalto_adige_,,28,202,1
2020-03-14T00:00:00,trentinoalto_adige_,,19,174,10
2020-03-15T00:00:00,trentinoalto_adige_,,27,165,7
2020-03-16T00:00:00,trentinoalto_adige_,3,30,175,3
2020-03-17T00:00:00,trentinoalto_adige_,0,41,148,8
2020-03-18T00:00:00,trentinoalto_adige_,4,51,172,7
2020-03-19T00:00:00,trentinoalto_adige_,1,48,148,13
2020-03-20T00:00:00,trentinoalto_adige_,3,56,160,7
2020-03-21T00:00:00,trentinoalto_adige_,5,51,151,13
2020-03-22T00:00:00,trentinoalto_adige_,7,40,140,15
2020-03-23T00:00:00,trentinoalto_adige_,8,50,160,11
2020-03-24T00:00:00,trentinoalto_adige_,5,63,140,9
2020-03-25T00:00:00,trentinoalto_adige_,11,39,127,20
2020-03-26T00:00:00,trentinoalto_adige_,8,37,120,10
2020-03-27T00:00:00,trentinoalto_adige_,4,50,110,6
2020-03-28T00:00:00,trentinoalto_adige_,13,36,109,5
2020-03-29T00:00:00,trentinoalto_adige_,7,28,105,7
2020-03-30T00:00:00,trentinoalto_adige_,9,23,117,9
2020-03-31T00:00:00,trentinoalto_adige_,8,28,104,4
2020-04-01T00:00:00,trentinoalto_adige_,5,25,103,6
2020-04-02T00:00:00,trentinoalto_adige_,9,22,83,5
2020-04-03T00:00:00,trentinoalto_adige_,5,19,99,4
2020-04-04T00:00:00,trentinoalto_adige_,9,27,76,4
2020-04-05T00:00:00,trentinoalto_adige_,5,15,72,0
2020-04-06T00:00:00,trentinoalto_adige_,3,18,56,3
2020-04-07T00:00:00,trentinoalto_adige_,4,14,60,7
2020-04-08T00:00:00,trentinoalto_adige_,9,14,48,1
2020-04-09T00:00:00,trentinoalto_adige_,5,10,58,1
2020-04-10T00:00:00,trentinoalto_adige_,2,15,56,5
2020-04-11T00:00:00,trentinoalto_adige_,3,11,19,0
2020-04-12T00:00:00,trentinoalto_adige_,6,9,34,1
2020-04-13T00:00:00,trentinoalto_adige_,0,7,32,0
2020-04-14T00:00:00,trentinoalto_adige_,2,9,33,1
2020-04-15T00:00:00,trentinoalto_adige_,2,6,29,1
2020-04-16T00:00:00,trentinoalto_adige_,3,11,26,0
2020-04-17T00:00:00,trentinoalto_adige_,2,5,22,2
2020-04-18T00:00:00,trentinoalto_adige_,2,7,19,0
2020-04-19T00:00:00,trentinoalto_adige_,2,3,19,1
2020-04-20T00:00:00,trentinoalto_adige_,3,4,29,0
2020-04-21T00:00:00,trentinoalto_adige_,3,5,23,0
2020-04-22T00:00:00,trentinoalto_adige_,1,3,39,0
2020-04-23T00:00:00,trentinoalto_adige_,1,4,21,0
2020-04-24T00:00:00,trentinoalto_adige_,3,3,21,0
2020-04-25T00:00:00,trentinoalto_adige_,1,5,33,1
2020-04-26T00:00:00,trentinoalto_adige_,0,2,19,3
2020-04-27T00:00:00,trentinoalto_adige_,1,5,20,1
2020-04-28T00:00:00,trentinoalto_adige_,1,3,21,0
2020-04-29T00:00:00,trentinoalto_adige_,0,0,33,0
2020-04-30T00:00:00,trentinoalto_adige_,0,2,15,1
2020-05-01T00:00:00,trentinoalto_adige_,0,1,8,0
2020-05-02T00:00:00,trentinoalto_adige_,3,0,14,1
2020-05-03T00:00:00,trentinoalto_adige_,0,1,3,0
2020-05-04T00:00:00,trentinoalto_adige_,1,1,7,0
2020-05-05T00:00:00,trentinoalto_adige_,1,2,4,0
2020-05-06T00:00:00,trentinoalto_adige_,0,2,5,0
2020-05-07T00:00:00,trentinoalto_adige_,1,0,2,0
2020-05-08T00:00:00,trentinoalto_adige_,1,0,8,0
2020-05-09T00:00:00,trentinoalto_adige_,2,2,6,0
2020-05-10T00:00:00,trentinoalto_adige_,0,0,3,0
2020-05-11T00:00:00,trentinoalto_adige_,0,2,5,0
2020-05-12T00:00:00,trentinoalto_adige_,0,1,12,0
2020-05-13T00:00:00,trentinoalto_adige_,0,1,13,0
2020-05-14T00:00:00,trentinoalto_adige_,1,1,10,0
2020-05-15T00:00:00,trentinoalto_adige_,0,1,3,0
2020-05-16T00:00:00,trentinoalto_adige_,0,0,5,0
2020-05-17T00:00:00,trentinoalto_adige_,0,2,9,0
2020-05-18T00:00:00,trentinoalto_adige_,0,1,3,0
2020-05-19T00:00:00,trentinoalto_adige_,0,2,2,0
2020-05-20T00:00:00,trentinoalto_adige_,0,2,5,0
2020-05-21T00:00:00,trentinoalto_adige_,0,0,2,0
2020-05-22T00:00:00,trentinoalto_adige_,0,1,1,1
2020-05-23T00:00:00,trentinoalto_adige_,2,2,6,0
2020-05-24T00:00:00,trentinoalto_adige_,0,0,2,0
2020-05-25T00:00:00,trentinoalto_adige_,0,0,0,0
2020-05-26T00:00:00,trentinoalto_adige_,1,0,0,0
2020-05-27T00:00:00,trentinoalto_adige_,0,0,0,0
2020-05-28T00:00:00,trentinoalto_adige_,0,0,3,0
2020-05-29T00:00:00,trentinoalto_adige_,0,0,2,0
2020-05-30T00:00:00,trentinoalto_adige_,0,0,1,0
2020-05-31T00:00:00,trentinoalto_adige_,0,0,2,0
2020-06-01T00:00:00,trentinoalto_adige_,0,1,0,0
2020-06-02T00:00:00,trentinoalto_adige_,0,0,0,0
2020-06-03T00:00:00,trentinoalto_adige_,1,0,0,0
2020-06-04T00:00:00,trentinoalto_adige_,0,1,0,0
2020-06-05T00:00:00,trentinoalto_adige_,0,0,1,0
2020-06-06T00:00:00,trentinoalto_adige_,0,0,0,0
2020-06-07T00:00:00,trentinoalto_adige_,0,1,1,0
2020-06-08T00:00:00,trentinoalto_adige_,0,1,1,0
2020-06-09T00:00:00,trentinoalto_adige_,0,0,1,0
2020-06-10T00:00:00,trentinoalto_adige_,0,0,0,0
2020-06-11T00:00:00,trentinoalto_adige_,0,1,0,0
2020-06-12T00:00:00,trentinoalto_adige_,0,1,0,0
2020-06-13T00:00:00,trentinoalto_adige_,0,0,0,0
