date,regione,deceduti,positivi,ricoveri,terapia_intensiva
2020-12-01T00:00:00,piemonte,63,1639,138,105
2020-12-02T00:00:00,piemonte,67,1923,111,88
2020-12-03T00:00:00,piemonte,67,1829,126,95
2020-12-04T00:00:00,piemonte,67,1640,129,87
2020-12-05T00:00:00,piemonte,50,1174,98,82
2020-12-06T00:00:00,piemonte,59,749,88,70
2020-12-07T00:00:00,piemonte,55,1000,109,83
2020-12-08T00:00:00,piemonte,58,719,92,78
2020-12-09T00:00:00,piemonte,60,1029,103,85
2020-12-10T00:00:00,piemonte,58,1242,87,72
2020-12-11T00:00:00,piemonte,36,1393,93,64
2020-12-12T00:00:00,piemonte,59,966,89,63
2020-12-13T00:00:00,piemonte,41,594,68,56
2020-12-14T00:00:00,piemonte,48,715,97,76
2020-12-15T00:00:00,piemonte,49,1119,99,77
2020-12-16T00:00:00,piemonte,39,1083,76,58
2020-12-17T00:00:00,piemonte,44,1040,85,59
2020-12-18T00:00:00,piemonte,43,1008,73,57
2020-12-19T00:00:00,piemonte,42,771,57,38
2020-12-20T00:00:00,piemonte,34,496,72,59
2020-12-21T00:00:00,piemonte,41,556,96,76
2020-12-22T00:00:00,piemonte,34,953,97,62
2020-12-23T00:00:00,piemonte,32,1072,75,55
2020-12-24T00:00:00,piemonte,38,1026,83,53
2020-12-25T00:00:00,piemonte,18,319,59,50
2020-12-26T00:00:00,piemonte,30,531,61,42
2020-12-27T00:00:00,piemonte,27,278,73,55
2020-12-28T00:00:00,piemonte,28,618,64,47
2020-12-29T00:00:00,piemonte,33,1084,78,50
2020-12-30T00:00:00,piemonte,28,1396,69,47
2020-12-31T00:00:00,piemonte,28,1236,68,45
2021-01-01T00:00:00,piemonte,26,499,69,50
2021-01-02T00:00:00,piemonte,11,618,62,51
2021-01-03T00:00:00,piemonte,27,486,62,42
2021-01-04T00:00:00,piemonte,24,847,69,57
2021-01-05T00:00:00,piemonte,22,1362,79,57
2021-01-06T00:00:00,piemonte,24,1019,70,51
2021-01-07T00:00:00,piemonte,28,915,87,61
2021-01-08T00:00:00,piemonte,22,1281,83,56
2021-01-09T00:00:00,piemonte,23,988,75,45
2021-01-10T00:00:00,piemonte,25,555,74,56
2021-01-11T00:00:00,piemonte,29,690,69,55
2021-01-12T00:00:00,piemonte,22,1054,80,60
2021-01-13T00:00:00,piemonte,28,1057,73,55
2021-01-14T00:00:00,piemonte,18,926,81,66
2021-01-15T00:00:00,piemonte,36,822,69,47
2021-01-16T00:00:00,piemonte,25,600,79,66
2021-01-17T00:00:00,piemonte,26,372,57,50
2021-01-18T00:00:00,piemonte,21,555,86,63
2021-01-19T00:00:00,piemonte,28,946,54,43
2021-01-20T00:00:00,piemonte,19,958,61,53
2021-01-21T00:00:00,piemonte,28,742,87,62
2021-01-22T00:00:00,piemonte,23,849,62,46
2021-01-23T00:00:00,piemonte,17,577,66,51
2021-01-24T00:00:00,piemonte,18,383,51,43
2021-01-25T00:00:00,piemonte,38,560,67,53
2021-01-26T00:00:00,piemonte,65,951,65,46
2021-01-27T00:00:00,piemonte,32,899,50,43
2021-01-28T00:00:00,piemonte,22,1055,52,44
2021-01-29T00:00:00,piemonte,21,733,59,47
2021-01-30T00:00:00,piemonte,21,642,51,42
2021-01-31T00:00:00,piemonte,20,409,54,45
2021-02-01T00:00:00,piemonte,23,695,70,49
2021-02-02T00:00:00,piemonte,25,871,66,50
2021-02-03T00:00:00,piemonte,32,808,64,50
2021-02-04T00:00:00,piemonte,37,862,61,44
2021-02-05T00:00:00,piemonte,56,868,75,64
2021-02-06T00:00:00,piemonte,22,749,56,46
2021-02-07T00:00:00,piemonte,20,363,57,41
2021-02-08T00:00:00,piemonte,27,509,57,46
2021-02-09T00:00:00,piemonte,22,928,60,51
2021-02-10T00:00:00,piemonte,18,907,56,49
2021-02-11T00:00:00,piemonte,18,851,68,51
2021-02-12T00:00:00,piemonte,21,809,56,39
2021-02-13T00:00:00,piemonte,16,720,46,41
2021-02-14T00:00:00,piemonte,20,408,53,40
2021-02-15T00:00:00,piemonte,18,585,66,53
2021-02-16T00:00:00,piemonte,12,870,65,52
2021-02-17T00:00:00,piemonte,22,863,61,40
2021-02-18T00:00:00,piemonte,22,1039,63,60
2021-02-19T00:00:00,piemonte,19,1029,63,45
2021-02-20T00:00:00,piemonte,15,818,60,45
2021-02-21T00:00:00,piemonte,27,499,64,52
2021-02-22T00:00:00,piemonte,19,980,88,77
2021-02-23T00:00:00,piemonte,12,1340,66,50
2021-02-24T00:00:00,piemonte,11,1432,82,58
2021-02-25T00:00:00,piemonte,9,1503,89,69
2021-02-26T00:00:00,piemonte,13,1614,102,66
2021-02-27T00:00:00,piemonte,8,1070,83,61
2021-02-28T00:00:00,piemonte,16,690,73,53
2021-03-01T00:00:00,piemonte,20,1643,101,71
2021-03-02T00:00:00,piemonte,11,1770,129,108
2021-03-03T00:00:00,piemonte,22,2038,96,71
2021-03-04T00:00:00,piemonte,23,2167,103,69
2021-03-05T00:00:00,piemonte,31,2333,144,118
2021-03-06T00:00:00,piemonte,14,1747,114,86
2021-03-07T00:00:00,piemonte,19,945,96,70
2021-03-08T00:00:00,piemonte,31,1652,130,96
2021-03-09T00:00:00,piemonte,22,2281,138,111
2021-03-10T00:00:00,piemonte,25,2454,136,102
2021-03-11T00:00:00,piemonte,27,2829,115,88
2021-03-12T00:00:00,piemonte,28,2458,147,111
2021-03-13T00:00:00,piemonte,21,1889,111,76
2021-03-14T00:00:00,piemonte,27,1074,110,95
2021-03-15T00:00:00,piemonte,25,2122,154,120
2021-03-16T00:00:00,piemonte,34,2291,137,126
2021-03-17T00:00:00,piemonte,24,2501,129,109
2021-03-18T00:00:00,piemonte,42,2721,133,112
2021-03-19T00:00:00,piemonte,32,2580,124,99
2021-03-20T00:00:00,piemonte,28,1937,121,85
2021-03-21T00:00:00,piemonte,29,1265,114,92
2021-03-22T00:00:00,piemonte,29,1704,118,93
2021-03-23T00:00:00,piemonte,28,2260,113,96
2021-03-24T00:00:00,piemonte,44,2443,103,99
2021-03-25T00:00:00,piemonte,36,2614,109,116
2021-03-26T00:00:00,piemonte,36,2518,133,135
2021-03-27T00:00:00,piemonte,24,1870,103,105
2021-03-28T00:00:00,piemonte,39,1231,78,80
2021-03-29T00:00:00,piemonte,30,1709,120,122
2021-03-30T00:00:00,piemonte,39,2111,106,103
2021-03-31T00:00:00,piemonte,39,2227,113,85
2021-04-01T00:00:00,piemonte,31,2635,102,69
2021-04-02T00:00:00,piemonte,44,1996,114,77
2021-04-03T00:00:00,piemonte,38,1669,109,52
2021-04-04T00:00:00,piemonte,34,754,67,29
2021-04-05T00:00:00,piemonte,29,752,85,39
2021-04-06T00:00:00,piemonte,30,1220,111,33
2021-04-07T00:00:00,piemonte,24,1754,93,27
2021-04-08T00:00:00,piemonte,42,1718,83,23
2021-04-09T00:00:00,piemonte,33,1429,80,23
2021-04-10T00:00:00,piemonte,23,1285,79,22
2021-04-11T00:00:00,piemonte,32,651,55,8
2021-04-12T00:00:00,piemonte,22,827,54,7
2021-04-13T00:00:00,piemonte,27,1347,76,13
2021-04-14T00:00:00,piemonte,25,1291,72,12
2021-04-15T00:00:00,piemonte,22,1337,52,10
2021-04-16T00:00:00,piemonte,17,1274,59,8
2021-04-17T00:00:00,piemonte,21,988,49,9
2021-04-18T00:00:00,piemonte,19,545,48,3
2021-04-19T00:00:00,piemonte,6,681,71,9
2021-04-20T00:00:00,piemonte,12,1144,64,7
2021-04-21T00:00:00,piemonte,13,1128,73,6
2021-04-22T00:00:00,piemonte,9,1115,58,6
2021-04-23T00:00:00,piemonte,11,935,58,4
2021-04-24T00:00:00,piemonte,11,1009,41,4
2021-04-25T00:00:00,piemonte,15,512,40,4
2021-04-26T00:00:00,piemonte,11,617,61,5
2021-04-27T00:00:00,piemonte,7,1122,37,6
2021-04-28T00:00:00,piemonte,10,1159,55,3
2021-04-29T00:00:00,piemonte,8,1067,41,3
2021-04-30T00:00:00,piemonte,10,997,51,2
2021-05-01T00:00:00,piemonte,7,723,49,5
2021-05-02T00:00:00,piemonte,12,269,32,2
2021-05-03T00:00:00,piemonte,12,579,40,8
2021-05-04T00:00:00,piemonte,10,893,50,3
2021-05-05T00:00:00,piemonte,14,927,32,3
2021-05-06T00:00:00,piemonte,7,790,33,2
2021-05-07T00:00:00,piemonte,7,811,31,1
2021-05-08T00:00:00,piemonte,13,671,41,4
2021-05-09T00:00:00,piemonte,11,300,24,2
2021-05-10T00:00:00,piemonte,7,443,26,3
2021-05-11T00:00:00,piemonte,7,811,36,5
2021-05-12T00:00:00,piemonte,7,687,30,1
2021-05-13T00:00:00,piemonte,9,608,27,3
2021-05-14T00:00:00,piemonte,6,486,27,1
2021-05-15T00:00:00,piemonte,12,498,12,4
2021-05-16T00:00:00,piemonte,6,202,13,4
2021-05-17T00:00:00,piemonte,4,257,29,6
2021-05-18T00:00:00,piemonte,4,539,24,2
2021-05-19T00:00:00,piemonte,6,496,23,1
2021-05-20T00:00:00,piemonte,7,388,24,1
2021-05-21T00:00:00,piemonte,1,379,11,2
2021-05-22T00:00:00,piemonte,5,305,10,1
2021-05-23T00:00:00,piemonte,3,91,16,3
2021-05-24T00:00:00,piemonte,3,230,16,1
2021-05-25T00:00:00,piemonte,1,334,20,2
2021-05-26T00:00:00,piemonte,2,326,17,1
2021-05-27T00:00:00,piemonte,2,267,4,2
2021-05-28T00:00:00,piemonte,6,219,17,3
2021-05-29T00:00:00,piemonte,3,252,7,0
2021-05-30T00:00:00,piemonte,1,84,11,2
2021-05-31T00:00:00,piemonte,2,196,11,4
2021-06-01T00:00:00,piemonte,6,263,13,1
2021-06-02T00:00:00,piemonte,4,132,5,1
2021-06-03T00:00:00,piemonte,3,175,3,0
2021-06-04T00:00:00,piemonte,2,233,8,0
2021-06-05T00:00:00,piemonte,0,133,4,1
2021-06-06T00:00:00,piemonte,0,77,5,1
2021-06-07T00:00:00,piemonte,1,119,4,0
2021-06-08T00:00:00,piemonte,2,157,8,0
2021-06-09T00:00:00,piemonte,0,117,5,1
2021-06-10T00:00:00,piemonte,0,124,8,2
2021-06-11T00:00:00,piemonte,2,100,4,0
2021-06-12T00:00:00,piemonte,1,91,6,1
2021-06-13T00:00:00,piemonte,1,27,3,1
2021-06-14T00:00:00,piemonte,,70,3,0
2021-06-15T00:00:00,piemonte,,92,2,0
2021-06-16T00:00:00,piemonte,,59,2,
2021-06-17T00:00:00,piemonte,,81,6,
2021-06-18T00:00:00,piemonte,,47,4,
2021-06-19T00:00:00,piemonte,,45,2,
2021-06-20T00:00:00,piemonte,,20,1,
2021-06-21T00:00:00,piemonte,,30,4,
2021-06-22T00:00:00,piemonte,,39,1,
2021-06-23T00:00:00,piemonte,,48,2,
2021-06-24T00:00:00,piemonte,,35,1,
2021-06-25T00:00:00,piemonte,,39,,
2021-06-26T00:00:00,piemonte,,33,,
2021-06-27T00:00:00,piemonte,,10,,
2021-06-28T00:00:00,piemonte,,21,,
2020-02-20T00:00:00,puglia,,,3,
2020-02-21T00:00:00,puglia,,,2,
2020-02-22T00:00:00,puglia,,,0,
2020-02-23T00:00:00,puglia,,,2,
2020-02-24T00:00:00,puglia,,,1,
2020-02-25T00:00:00,puglia,,,4,
2020-02-26T00:00:00,puglia,,1,2,
2020-02-27T00:00:00,puglia,1,2,3,
2020-02-28T00:00:00,puglia,0,0,2,
2020-02-29T00:00:00,puglia,0,0,3,
2020-03-01T00:00:00,puglia,0,2,5,1
2020-03-02T00:00:00,puglia,0,4,5,0
2020-03-03T00:00:00,puglia,0,5,6,0
2020-03-04T00:00:00,puglia,0,2,5,0
2020-03-05T00:00:00,puglia,1,5,10,0
2020-03-06T00:00:00,puglia,0,16,9,1
2020-03-07T00:00:00,puglia,1,10,7,1
2020-03-08T00:00:00,puglia,0,7,8,1
2020-03-09T00:00:00,puglia,0,18,11,2
2020-03-10T00:00:00,puglia,2,23,17,3
2020-03-11T00:00:00,puglia,0,39,15,2
2020-03-12T00:00:00,puglia,1,65,35,3
2020-03-13T00:00:00,puglia,6,50,34,3
2020-03-14T00:00:00,puglia,5,60,30,2
2020-03-15T00:00:00,puglia,3,41,27,6
2020-03-16T00:00:00,puglia,3,48,33,4
2020-03-17T00:00:00,puglia,4,73,37,7
2020-03-18T00:00:00,puglia,4,103,54,7
2020-03-19T00:00:00,puglia,6,97,41,7
2020-03-20T00:00:00,puglia,5,114,46,10
2020-03-21T00:00:00,puglia,6,113,50,6
2020-03-22T00:00:00,puglia,4,75,47,11
2020-03-23T00:00:00,puglia,9,132,47,11
2020-03-24T00:00:00,puglia,6,111,72,4
2020-03-25T00:00:00,puglia,13,96,42,7
2020-03-26T00:00:00,puglia,9,116,59,10
2020-03-27T00:00:00,puglia,14,111,42,15
2020-03-28T00:00:00,puglia,14,116,47,8
2020-03-29T00:00:00,puglia,6,114,41,10
2020-03-30T00:00:00,puglia,23,91,40,9
2020-03-31T00:00:00,puglia,10,129,49,5
2020-04-01T00:00:00,puglia,12,132,39,11
2020-04-02T00:00:00,puglia,13,82,37,8
2020-04-03T00:00:00,puglia,12,104,32,8
2020-04-04T00:00:00,puglia,7,91,23,4
2020-04-05T00:00:00,puglia,14,90,34,2
2020-04-06T00:00:00,puglia,10,140,25,5
2020-04-07T00:00:00,puglia,5,85,36,3
2020-04-08T00:00:00,puglia,10,100,24,1
2020-04-09T00:00:00,puglia,19,106,14,4
2020-04-10T00:00:00,puglia,11,160,17,3
2020-04-11T00:00:00,puglia,15,92,28,2
2020-04-12T00:00:00,puglia,12,38,12,1
2020-04-13T00:00:00,puglia,9,41,14,2
2020-04-14T00:00:00,puglia,6,71,21,5
2020-04-15T00:00:00,puglia,10,57,18,3
2020-04-16T00:00:00,puglia,13,71,20,2
2020-04-17T00:00:00,puglia,7,77,24,2
2020-04-18T00:00:00,puglia,15,81,14,8
2020-04-19T00:00:00,puglia,10,38,21,8
2020-04-20T00:00:00,puglia,13,59,20,6
2020-04-21T00:00:00,puglia,11,88,24,1
2020-04-22T00:00:00,puglia,12,39,16,3
2020-04-23T00:00:00,puglia,10,61,17,4
2020-04-24T00:00:00,puglia,6,26,12,0
2020-04-25T00:00:00,puglia,10,18,12,4
2020-04-26T00:00:00,puglia,2,14,6,2
2020-04-27T00:00:00,puglia,3,33,10,1
2020-04-28T00:00:00,puglia,6,49,18,0
2020-04-29T00:00:00,puglia,3,44,13,1
2020-04-30T00:00:00,puglia,5,17,4,0
2020-05-01T00:00:00,puglia,1,27,13,2
2020-05-02T00:00:00,puglia,4,20,5,2
2020-05-03T00:00:00,puglia,6,2,1,0
2020-05-04T00:00:00,puglia,6,38,2,0
2020-05-05T00:00:00,puglia,4,30,8,3
2020-05-06T00:00:00,puglia,3,29,3,1
2020-05-07T00:00:00,puglia,2,13,8,1
2020-05-08T00:00:00,puglia,2,27,5,1
2020-05-09T00:00:00,puglia,3,35,4,1
2020-05-10T00:00:00,puglia,4,9,2,0
2020-05-11T00:00:00,puglia,1,10,4,0
2020-05-12T00:00:00,puglia,3,8,5,1
2020-05-13T00:00:00,puglia,1,10,7,0
2020-05-14T00:00:00,puglia,0,7,2,1
2020-05-15T00:00:00,puglia,2,10,3,0
2020-05-16T00:00:00,puglia,6,0,1,1
2020-05-17T00:00:00,puglia,1,7,2,0
2020-05-18T00:00:00,puglia,1,12,3,0
2020-05-19T00:00:00,puglia,4,10,2,0
2020-05-20T00:00:00,puglia,1,12,1,0
2020-05-21T00:00:00,puglia,2,17,3,1
2020-05-22T00:00:00,puglia,3,16,2,0
2020-05-23T00:00:00,puglia,2,8,6,0
2020-05-24T00:00:00,puglia,2,3,5,0
2020-05-25T00:00:00,puglia,1,2,0,0
2020-05-26T00:00:00,puglia,0,11,2,0
2020-05-27T00:00:00,puglia,2,8,0,0
2020-05-28T00:00:00,puglia,2,1,0,0
2020-05-29T00:00:00,puglia,3,7,2,0
2020-05-30T00:00:00,puglia,1,5,2,0
2020-05-31T00:00:00,puglia,4,2,1,0
2020-06-01T00:00:00,puglia,1,4,3,0
2020-06-02T00:00:00,puglia,1,0,0,0
2020-06-03T00:00:00,puglia,3,5,0,0
2020-06-04T00:00:00,puglia,4,1,0,0
2020-06-05T00:00:00,puglia,1,5,1,0
2020-06-06T00:00:00,puglia,0,3,1,0
2020-06-07T00:00:00,puglia,0,0,0,0
2020-06-08T00:00:00,puglia,1,1,1,0
2020-06-09T00:00:00,puglia,1,0,0,1
2020-06-10T00:00:00,puglia,1,1,0,0
2020-06-11T00:00:00,puglia,1,1,0,0
2020-06-12T00:00:00,puglia,1,0,0,0
2020-06-13T00:00:00,puglia,0,1,0,0
2020-06-14T00:00:00,puglia,2,0,0,0
2020-06-15T00:00:00,puglia,0,0,0,0
2020-06-16T00:00:00,puglia,0,1,0,0
2020-06-17T00:00:00,puglia,4,3,2,0
2020-06-18T00:00:00,puglia,0,1,0,0
2020-06-19T00:00:00,puglia,1,4,1,0
2020-06-20T00:00:00,puglia,0,0,1,0
2020-06-21T00:00:00,puglia,0,0,0,0
2020-06-22T00:00:00,puglia,0,2,1,0
2020-06-23T00:00:00,puglia,2,0,0,0
2020-06-24T00:00:00,puglia,0,1,0,0
2020-06-25T00:00:00,puglia,0,1,1,0
2020-06-26T00:00:00,puglia,1,0,0,0
2020-06-27T00:00:00,puglia,1,0,0,0
2020-06-28T00:00:00,puglia,0,0,0,0
2020-06-29T00:00:00,puglia,1,0,0,0
2020-06-30T00:00:00,puglia,0,0,0,0
2020-07-01T00:00:00,puglia,0,1,0,0
2020-07-02T00:00:00,puglia,1,2,0,0
2020-07-03T00:00:00,puglia,0,3,0,0
2020-07-04T00:00:00,puglia,0,0,0,0
2020-07-05T00:00:00,puglia,0,0,0,0
2020-07-06T00:00:00,puglia,0,0,0,0
2020-07-07T00:00:00,puglia,0,1,2,0
2020-07-08T00:00:00,puglia,0,0,0,0
2020-07-09T00:00:00,puglia,0,4,0,0
2020-07-10T00:00:00,puglia,0,1,0,0
2020-07-11T00:00:00,puglia,0,0,0,0
2020-07-12T00:00:00,puglia,0,0,0,0
2020-07-13T00:00:00,puglia,0,0,0,0
2020-07-14T00:00:00,puglia,0,0,0,0
2020-07-15T00:00:00,puglia,0,1,0,0
2020-07-16T00:00:00,puglia,0,8,0,0
2020-07-17T00:00:00,puglia,0,2,3,0
2020-07-18T00:00:00,puglia,0,5,0,0
2020-07-19T00:00:00,puglia,0,0,0,0
2020-07-20T00:00:00,puglia,0,0,0,0
2020-07-21T00:00:00,puglia,0,5,1,0
2020-07-22T00:00:00,puglia,1,4,3,0
2020-07-23T00:00:00,puglia,0,15,1,0
2020-07-24T00:00:00,puglia,0,6,4,0
2020-07-25T00:00:00,puglia,1,4,2,0
2020-07-26T00:00:00,puglia,1,2,0,0
2020-07-27T00:00:00,puglia,0,11,0,0
2020-07-28T00:00:00,puglia,0,6,2,0
2020-07-29T00:00:00,puglia,0,11,0,0
2020-07-30T00:00:00,puglia,1,4,2,0
2020-07-31T00:00:00,puglia,0,13,1,0
2020-08-01T00:00:00,puglia,1,5,3,0
2020-08-02T00:00:00,puglia,0,6,4,0
2020-08-03T00:00:00,puglia,0,7,2,0
2020-08-04T00:00:00,puglia,0,24,2,0
2020-08-05T00:00:00,puglia,0,10,2,0
2020-08-06T00:00:00,puglia,0,8,1,0
2020-08-07T00:00:00,puglia,0,7,2,0
2020-08-08T00:00:00,puglia,1,13,4,0
2020-08-09T00:00:00,puglia,0,28,7,0
2020-08-10T00:00:00,puglia,0,21,5,1
2020-08-11T00:00:00,puglia,0,25,5,0
2020-08-12T00:00:00,puglia,0,21,3,1
2020-08-13T00:00:00,puglia,0,14,2,1
2020-08-14T00:00:00,puglia,1,17,3,1
2020-08-15T00:00:00,puglia,0,16,4,0
2020-08-16T00:00:00,puglia,0,12,3,1
2020-08-17T00:00:00,puglia,0,29,6,0
2020-08-18T00:00:00,puglia,0,28,3,0
2020-08-19T00:00:00,puglia,0,20,10,1
2020-08-20T00:00:00,puglia,0,43,5,1
2020-08-21T00:00:00,puglia,0,35,9,0
2020-08-22T00:00:00,puglia,0,29,10,1
2020-08-23T00:00:00,puglia,0,41,11,0
2020-08-24T00:00:00,puglia,0,46,9,1
2020-08-25T00:00:00,puglia,0,51,10,1
2020-08-26T00:00:00,puglia,1,43,11,0
2020-08-27T00:00:00,puglia,0,49,9,1
2020-08-28T00:00:00,puglia,0,75,7,0
2020-08-29T00:00:00,puglia,0,57,14,0
2020-08-30T00:00:00,puglia,0,43,13,2
2020-08-31T00:00:00,puglia,1,44,7,0
2020-09-01T00:00:00,puglia,0,86,20,1
2020-09-02T00:00:00,puglia,2,96,17,1
2020-09-03T00:00:00,puglia,1,93,13,0
2020-09-04T00:00:00,puglia,1,58,12,3
2020-09-05T00:00:00,puglia,2,35,14,1
2020-09-06T00:00:00,puglia,1,41,10,0
2020-09-07T00:00:00,puglia,2,163,18,2
2020-09-08T00:00:00,puglia,1,92,18,0
2020-09-09T00:00:00,puglia,2,61,12,0
2020-09-10T00:00:00,puglia,1,100,10,1
2020-09-11T00:00:00,puglia,0,107,6,0
2020-09-12T00:00:00,puglia,0,58,21,2
2020-09-13T00:00:00,puglia,1,43,14,1
2020-09-14T00:00:00,puglia,2,90,11,4
2020-09-15T00:00:00,puglia,1,93,14,2
2020-09-16T00:00:00,puglia,1,68,8,2
2020-09-17T00:00:00,puglia,3,84,7,3
2020-09-18T00:00:00,puglia,1,100,8,1
2020-09-19T00:00:00,puglia,2,92,15,2
2020-09-20T00:00:00,puglia,1,29,5,1
2020-09-21T00:00:00,puglia,1,89,9,2
2020-09-22T00:00:00,puglia,0,77,13,0
2020-09-23T00:00:00,puglia,4,79,7,2
2020-09-24T00:00:00,puglia,2,87,16,4
2020-09-25T00:00:00,puglia,1,79,20,2
2020-09-26T00:00:00,puglia,1,94,11,2
2020-09-27T00:00:00,puglia,2,51,10,1
2020-09-28T00:00:00,puglia,1,91,9,0
2020-09-29T00:00:00,puglia,1,91,14,1
2020-09-30T00:00:00,puglia,1,108,17,3
2020-10-01T00:00:00,puglia,1,128,9,0
2020-10-02T00:00:00,puglia,1,95,7,0
2020-10-03T00:00:00,puglia,1,106,15,0
2020-10-04T00:00:00,puglia,0,100,18,5
2020-10-05T00:00:00,puglia,3,193,27,5
2020-10-06T00:00:00,puglia,1,283,34,2
2020-10-07T00:00:00,puglia,1,152,23,1
2020-10-08T00:00:00,puglia,2,190,23,1
2020-10-09T00:00:00,puglia,1,325,20,2
2020-10-10T00:00:00,puglia,2,142,16,1
2020-10-11T00:00:00,puglia,4,130,26,2
2020-10-12T00:00:00,puglia,6,254,34,1
2020-10-13T00:00:00,puglia,3,358,28,4
2020-10-14T00:00:00,puglia,6,266,38,4
2020-10-15T00:00:00,puglia,5,279,42,12
2020-10-16T00:00:00,puglia,4,354,47,3
2020-10-17T00:00:00,puglia,4,318,51,5
2020-10-18T00:00:00,puglia,6,237,28,2
2020-10-19T00:00:00,puglia,4,381,53,4
2020-10-20T00:00:00,puglia,2,473,52,12
2020-10-21T00:00:00,puglia,2,602,51,4
2020-10-22T00:00:00,puglia,4,647,60,5
2020-10-23T00:00:00,puglia,11,721,76,8
2020-10-24T00:00:00,puglia,10,712,57,5
2020-10-25T00:00:00,puglia,14,378,76,18
2020-10-26T00:00:00,puglia,12,747,73,5
2020-10-27T00:00:00,puglia,17,856,93,8
2020-10-28T00:00:00,puglia,10,901,72,9
2020-10-29T00:00:00,puglia,8,888,64,14
2020-10-30T00:00:00,puglia,14,1141,80,8
2020-10-31T00:00:00,puglia,13,754,72,14
2020-11-01T00:00:00,puglia,5,507,108,15
2020-11-02T00:00:00,puglia,19,1013,100,21
2020-11-03T00:00:00,puglia,33,1082,119,20
2020-11-04T00:00:00,puglia,18,1278,129,17
2020-11-05T00:00:00,puglia,23,1472,100,15
2020-11-06T00:00:00,puglia,17,1389,109,15
2020-11-07T00:00:00,puglia,23,994,161,17
2020-11-08T00:00:00,puglia,28,558,118,16
2020-11-09T00:00:00,puglia,29,1567,115,15
2020-11-10T00:00:00,puglia,33,1518,136,25
2020-11-11T00:00:00,puglia,24,1435,118,21
2020-11-12T00:00:00,puglia,21,1589,104,23
2020-11-13T00:00:00,puglia,30,1510,103,14
2020-11-14T00:00:00,puglia,34,1263,152,11
2020-11-15T00:00:00,puglia,36,674,116,22
2020-11-16T00:00:00,puglia,38,1458,154,29
2020-11-17T00:00:00,puglia,50,1833,125,19
2020-11-18T00:00:00,puglia,40,1628,123,18
2020-11-19T00:00:00,puglia,36,1607,138,25
2020-11-20T00:00:00,puglia,41,1654,127,12
2020-11-21T00:00:00,puglia,42,1285,133,21
2020-11-22T00:00:00,puglia,36,510,84,17
2020-11-23T00:00:00,puglia,52,1485,117,23
2020-11-24T00:00:00,puglia,40,1616,151,22
2020-11-25T00:00:00,puglia,37,1604,127,15
2020-11-26T00:00:00,puglia,33,1853,112,16
2020-11-27T00:00:00,puglia,48,1681,112,22
2020-11-28T00:00:00,puglia,41,1039,102,19
2020-11-29T00:00:00,puglia,33,585,94,19
2020-11-30T00:00:00,puglia,35,1361,92,10
2020-12-01T00:00:00,puglia,34,1508,94,17
2020-12-02T00:00:00,puglia,33,1384,80,12
2020-12-03T00:00:00,puglia,32,1521,95,21
2020-12-04T00:00:00,puglia,43,1382,96,23
2020-12-05T00:00:00,puglia,25,1152,99,13
2020-12-06T00:00:00,puglia,35,379,56,8
2020-12-07T00:00:00,puglia,41,1294,98,13
2020-12-08T00:00:00,puglia,30,384,67,8
2020-12-09T00:00:00,puglia,23,1393,68,13
2020-12-10T00:00:00,puglia,32,1380,63,7
2020-12-11T00:00:00,puglia,33,1105,76,14
2020-12-12T00:00:00,puglia,28,913,63,23
2020-12-13T00:00:00,puglia,25,382,54,6
2020-12-14T00:00:00,puglia,22,992,82,11
2020-12-15T00:00:00,puglia,32,902,46,11
2020-12-16T00:00:00,puglia,27,1211,66,9
2020-12-17T00:00:00,puglia,33,1300,66,7
2020-12-18T00:00:00,puglia,28,1233,75,10
2020-12-19T00:00:00,puglia,26,960,69,10
2020-12-20T00:00:00,puglia,24,532,59,11
2020-12-21T00:00:00,puglia,24,987,62,11
2020-12-22T00:00:00,puglia,19,1213,66,12
2020-12-23T00:00:00,puglia,27,1299,77,9
2020-12-24T00:00:00,puglia,32,990,76,7
2020-12-25T00:00:00,puglia,17,304,43,9
2020-12-26T00:00:00,puglia,27,419,70,16
2020-12-27T00:00:00,puglia,26,399,55,4
2020-12-28T00:00:00,puglia,39,1094,84,10
2020-12-29T00:00:00,puglia,20,1517,75,11
2020-12-30T00:00:00,puglia,30,1549,76,13
2020-12-31T00:00:00,puglia,19,1221,71,10
2021-01-01T00:00:00,puglia,16,295,54,8
2021-01-02T00:00:00,puglia,19,998,72,16
2021-01-03T00:00:00,puglia,20,572,65,12
2021-01-04T00:00:00,puglia,22,1429,76,19
2021-01-05T00:00:00,puglia,22,1601,104,16
2021-01-06T00:00:00,puglia,19,454,66,15
2021-01-07T00:00:00,puglia,17,1464,90,16
2021-01-08T00:00:00,puglia,34,1543,101,16
2021-01-09T00:00:00,puglia,22,1238,86,7
2021-01-10T00:00:00,puglia,29,451,55,14
2021-01-11T00:00:00,puglia,30,1249,80,19
2021-01-12T00:00:00,puglia,25,1316,82,9
2021-01-13T00:00:00,puglia,25,1277,73,9
2021-01-14T00:00:00,puglia,15,1396,89,9
2021-01-15T00:00:00,puglia,22,1199,82,8
2021-01-16T00:00:00,puglia,27,879,85,11
2021-01-17T00:00:00,puglia,22,315,52,8
2021-01-18T00:00:00,puglia,38,1143,74,20
2021-01-19T00:00:00,puglia,25,1227,84,18
2021-01-20T00:00:00,puglia,24,1029,82,12
2021-01-21T00:00:00,puglia,25,998,89,15
