DATAFLOW,FREQ,ETA,ITTER107,SESSO,STATO_CIV,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.4),A,TOTAL,048012,9,99,JAN,2020,15778,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048013,9,99,JAN,2020,5541,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048014,9,99,JAN,2020,48611,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048015,9,99,JAN,2020,13945,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048017,9,99,JAN,2020,366927,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048018,9,99,JAN,2020,4518,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048019,9,99,JAN,2020,23008,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048020,9,99,JAN,2020,4812,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048021,9,99,JAN,2020,13556,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048022,9,99,JAN,2020,14545,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048024,9,99,JAN,2020,19582,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048025,9,99,JAN,2020,1873,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048026,9,99,JAN,2020,3029,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048027,9,99,JAN,2020,3555,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048028,9,99,JAN,2020,14331,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048030,9,99,JAN,2020,13280,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048031,9,99,JAN,2020,1125,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048032,9,99,JAN,2020,7683,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048033,9,99,JAN,2020,20480,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048035,9,99,JAN,2020,16618,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048036,9,99,JAN,2020,8628,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048037,9,99,JAN,2020,7240,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048038,9,99,JAN,2020,16827,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048039,9,99,JAN,2020,1098,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048041,9,99,JAN,2020,51043,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048043,9,99,JAN,2020,48964,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048044,9,99,JAN,2020,18569,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048046,9,99,JAN,2020,5247,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048049,9,99,JAN,2020,8051,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048050,9,99,JAN,2020,14630,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048052,9,99,JAN,2020,23569,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048053,9,99,JAN,2020,12197,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,048054,9,99,JAN,2020,12101,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049001,9,99,JAN,2020,3216,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049002,9,99,JAN,2020,12792,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049003,9,99,JAN,2020,4691,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049004,9,99,JAN,2020,4018,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049005,9,99,JAN,2020,391,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049006,9,99,JAN,2020,8786,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049007,9,99,JAN,2020,27892,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049008,9,99,JAN,2020,16528,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049009,9,99,JAN,2020,157017,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049010,9,99,JAN,2020,2118,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049011,9,99,JAN,2020,1920,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049012,9,99,JAN,2020,33180,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049013,9,99,JAN,2020,3654,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049014,9,99,JAN,2020,11902,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049017,9,99,JAN,2020,30273,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049018,9,99,JAN,2020,6636,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049019,9,99,JAN,2020,461,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049020,9,99,JAN,2020,3038,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,049021,9,99,JAN,2020,3364,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050001,9,99,JAN,2020,8496,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050002,9,99,JAN,2020,5598,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050003,9,99,JAN,2020,6281,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050004,9,99,JAN,2020,12652,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050005,9,99,JAN,2020,6382,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050006,9,99,JAN,2020,1069,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050008,9,99,JAN,2020,44765,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050009,9,99,JAN,2020,13258,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050010,9,99,JAN,2020,1898,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050011,9,99,JAN,2020,2154,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050012,9,99,JAN,2020,1333,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050014,9,99,JAN,2020,3615,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050015,9,99,JAN,2020,1197,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050016,9,99,JAN,2020,1300,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050019,9,99,JAN,2020,1661,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050020,9,99,JAN,2020,2110,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050021,9,99,JAN,2020,762,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050022,9,99,JAN,2020,11130,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050023,9,99,JAN,2020,620,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050024,9,99,JAN,2020,4565,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050025,9,99,JAN,2020,4717,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050026,9,99,JAN,2020,90036,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050027,9,99,JAN,2020,5577,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050028,9,99,JAN,2020,15489,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050029,9,99,JAN,2020,29187,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050030,9,99,JAN,2020,1599,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050031,9,99,JAN,2020,30847,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050032,9,99,JAN,2020,27693,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050033,9,99,JAN,2020,14424,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050034,9,99,JAN,2020,1613,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050035,9,99,JAN,2020,13227,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050036,9,99,JAN,2020,4486,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050037,9,99,JAN,2020,11969,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050038,9,99,JAN,2020,8647,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050039,9,99,JAN,2020,9982,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050040,9,99,JAN,2020,12363,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,050041,9,99,JAN,2020,5420,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051001,9,99,JAN,2020,5484,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051002,9,99,JAN,2020,98259,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051003,9,99,JAN,2020,1035,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051004,9,99,JAN,2020,11849,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051005,9,99,JAN,2020,9877,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051006,9,99,JAN,2020,5363,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051007,9,99,JAN,2020,1401,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051008,9,99,JAN,2020,3014,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051010,9,99,JAN,2020,2612,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051011,9,99,JAN,2020,2114,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051012,9,99,JAN,2020,13091,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051013,9,99,JAN,2020,9501,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051014,9,99,JAN,2020,907,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051015,9,99,JAN,2020,1936,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051016,9,99,JAN,2020,8925,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051017,9,99,JAN,2020,21580,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051018,9,99,JAN,2020,9364,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051020,9,99,JAN,2020,5864,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051021,9,99,JAN,2020,3455,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051022,9,99,JAN,2020,3403,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051023,9,99,JAN,2020,535,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051024,9,99,JAN,2020,1721,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051025,9,99,JAN,2020,8729,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051026,9,99,JAN,2020,23890,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051027,9,99,JAN,2020,872,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051030,9,99,JAN,2020,3075,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051031,9,99,JAN,2020,6089,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051033,9,99,JAN,2020,16800,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051034,9,99,JAN,2020,15521,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051035,9,99,JAN,2020,1249,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051037,9,99,JAN,2020,6375,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051038,9,99,JAN,2020,999,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051039,9,99,JAN,2020,12198,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051040,9,99,JAN,2020,9922,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051041,9,99,JAN,2020,5582,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,051042,9,99,JAN,2020,6581,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052001,9,99,JAN,2020,6239,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052002,9,99,JAN,2020,6940,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052003,9,99,JAN,2020,3097,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052004,9,99,JAN,2020,3785,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052005,9,99,JAN,2020,2751,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052006,9,99,JAN,2020,8892,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052007,9,99,JAN,2020,2227,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052008,9,99,JAN,2020,2566,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052009,9,99,JAN,2020,6932,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052010,9,99,JAN,2020,1811,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052011,9,99,JAN,2020,8303,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052012,9,99,JAN,2020,21615,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052013,9,99,JAN,2020,2618,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052015,9,99,JAN,2020,13664,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052016,9,99,JAN,2020,10029,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052017,9,99,JAN,2020,8986,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052018,9,99,JAN,2020,1503,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052019,9,99,JAN,2020,2394,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052020,9,99,JAN,2020,4094,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052021,9,99,JAN,2020,2056,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052022,9,99,JAN,2020,28763,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052023,9,99,JAN,2020,1521,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052024,9,99,JAN,2020,1085,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052025,9,99,JAN,2020,916,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052026,9,99,JAN,2020,5298,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052027,9,99,JAN,2020,1577,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052028,9,99,JAN,2020,7596,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052030,9,99,JAN,2020,2623,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052031,9,99,JAN,2020,4606,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052032,9,99,JAN,2020,54308,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052033,9,99,JAN,2020,12435,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052034,9,99,JAN,2020,9905,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052035,9,99,JAN,2020,7096,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052036,9,99,JAN,2020,1220,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,052037,9,99,JAN,2020,5728,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053001,9,99,JAN,2020,4269,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053002,9,99,JAN,2020,2344,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053003,9,99,JAN,2020,3885,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053004,9,99,JAN,2020,4802,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053005,9,99,JAN,2020,1406,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053006,9,99,JAN,2020,7116,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053007,9,99,JAN,2020,2448,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053008,9,99,JAN,2020,3048,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053009,9,99,JAN,2020,21249,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053010,9,99,JAN,2020,8430,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053011,9,99,JAN,2020,81912,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053012,9,99,JAN,2020,1371,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053013,9,99,JAN,2020,3397,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053014,9,99,JAN,2020,7192,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053015,9,99,JAN,2020,8281,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053016,9,99,JAN,2020,11971,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053017,9,99,JAN,2020,1154,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053018,9,99,JAN,2020,14640,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053019,9,99,JAN,2020,3746,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053020,9,99,JAN,2020,950,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053021,9,99,JAN,2020,8879,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053022,9,99,JAN,2020,2504,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053023,9,99,JAN,2020,4324,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053024,9,99,JAN,2020,3880,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053025,9,99,JAN,2020,987,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053026,9,99,JAN,2020,3206,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053027,9,99,JAN,2020,1293,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,053028,9,99,JAN,2020,1006,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054001,9,99,JAN,2020,27952,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054002,9,99,JAN,2020,21472,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054003,9,99,JAN,2020,4260,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054004,9,99,JAN,2020,4902,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054005,9,99,JAN,2020,2371,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054006,9,99,JAN,2020,4248,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054007,9,99,JAN,2020,3063,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054008,9,99,JAN,2020,3149,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054009,9,99,JAN,2020,14771,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054010,9,99,JAN,2020,1010,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054011,9,99,JAN,2020,3428,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054012,9,99,JAN,2020,7663,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054013,9,99,JAN,2020,38650,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054014,9,99,JAN,2020,3381,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054015,9,99,JAN,2020,21196,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054016,9,99,JAN,2020,1139,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054017,9,99,JAN,2020,9413,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054018,9,99,JAN,2020,55609,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054019,9,99,JAN,2020,2654,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054020,9,99,JAN,2020,1817,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054021,9,99,JAN,2020,3766,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054022,9,99,JAN,2020,5789,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054023,9,99,JAN,2020,14614,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054024,9,99,JAN,2020,31516,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054025,9,99,JAN,2020,593,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054026,9,99,JAN,2020,14778,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054027,9,99,JAN,2020,18089,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054028,9,99,JAN,2020,3668,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054029,9,99,JAN,2020,1495,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054030,9,99,JAN,2020,5483,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054031,9,99,JAN,2020,580,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054032,9,99,JAN,2020,1127,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054033,9,99,JAN,2020,1604,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054034,9,99,JAN,2020,5619,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054035,9,99,JAN,2020,4724,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054036,9,99,JAN,2020,968,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054037,9,99,JAN,2020,5497,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054038,9,99,JAN,2020,5509,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054039,9,99,JAN,2020,164880,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054040,9,99,JAN,2020,3521,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054041,9,99,JAN,2020,2010,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054042,9,99,JAN,2020,94,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054043,9,99,JAN,2020,706,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054044,9,99,JAN,2020,10988,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054045,9,99,JAN,2020,543,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054046,9,99,JAN,2020,1345,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054047,9,99,JAN,2020,462,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054048,9,99,JAN,2020,1037,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054049,9,99,JAN,2020,2314,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054050,9,99,JAN,2020,8434,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054051,9,99,JAN,2020,37389,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054052,9,99,JAN,2020,15614,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054053,9,99,JAN,2020,6461,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054054,9,99,JAN,2020,8243,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054055,9,99,JAN,2020,3784,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054056,9,99,JAN,2020,16398,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054057,9,99,JAN,2020,3253,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054058,9,99,JAN,2020,356,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,054059,9,99,JAN,2020,1311,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055001,9,99,JAN,2020,4570,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055002,9,99,JAN,2020,1724,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055003,9,99,JAN,2020,1433,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055004,9,99,JAN,2020,11482,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055005,9,99,JAN,2020,2696,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055006,9,99,JAN,2020,1998,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055007,9,99,JAN,2020,2679,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055008,9,99,JAN,2020,1740,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055009,9,99,JAN,2020,2095,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055010,9,99,JAN,2020,2812,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055011,9,99,JAN,2020,2715,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055012,9,99,JAN,2020,1833,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055013,9,99,JAN,2020,1606,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055014,9,99,JAN,2020,1865,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055015,9,99,JAN,2020,1775,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055016,9,99,JAN,2020,1430,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055017,9,99,JAN,2020,4907,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055018,9,99,JAN,2020,1596,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055019,9,99,JAN,2020,1282,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055020,9,99,JAN,2020,1146,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055021,9,99,JAN,2020,1383,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055022,9,99,JAN,2020,18691,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055023,9,99,JAN,2020,20272,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055024,9,99,JAN,2020,1790,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055025,9,99,JAN,2020,487,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055026,9,99,JAN,2020,1061,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055027,9,99,JAN,2020,223,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055028,9,99,JAN,2020,1909,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055029,9,99,JAN,2020,4888,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055030,9,99,JAN,2020,2202,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055031,9,99,JAN,2020,4734,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055032,9,99,JAN,2020,110003,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,055033,9,99,JAN,2020,2428,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056001,9,99,JAN,2020,5369,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056002,9,99,JAN,2020,817,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056003,9,99,JAN,2020,3492,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056004,9,99,JAN,2020,1016,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056005,9,99,JAN,2020,4583,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056006,9,99,JAN,2020,1258,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056007,9,99,JAN,2020,3059,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056008,9,99,JAN,2020,3832,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056009,9,99,JAN,2020,1695,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056010,9,99,JAN,2020,892,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056011,9,99,JAN,2020,2984,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056012,9,99,JAN,2020,5206,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056013,9,99,JAN,2020,1671,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056014,9,99,JAN,2020,6448,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056015,9,99,JAN,2020,5261,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056016,9,99,JAN,2020,1912,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056017,9,99,JAN,2020,2498,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056018,9,99,JAN,2020,2292,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056019,9,99,JAN,2020,1293,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056020,9,99,JAN,2020,1094,,,,,,,,,
IT1:22_289(1.4),A,TOTAL,056021,9,99,JAN,2020,15614,,,,,,,,,
