X,Y,OBJECTID,COD_ISTATN,NOME_COM,NOME_PRO,SIG_PRO,NOME_REG,COORDX,COORDY,OBJECTID_1,DATA_RICEVIMENTO_TAMPONE,POSITIVI,DECEDUTI,FID
9.6117799,45.60246508,"118","3016232",VERDELLINO,BERGAMO,BG,LOMBARDIA,9.6117799,45.60246508,"118","1583107200000","1","0","1080"
9.6117799,45.60246508,"118","3016232",VERDELLINO,BERGAMO,BG,LOMBARDIA,9.6117799,45.60246508,"118","1583366400000","2","1","1081"
9.6117799,45.60246508,"118","3016232",VERDELLINO,BERGAMO,BG,LOMBARDIA,9.6117799,45.60246508,"118","1583452800000","1","0","1082"
9.6117799,45.60246508,"118","3016232",VERDELLINO,BERGAMO,BG,LOMBARDIA,9.6117799,45.60246508,"118","1583539200000","2","0","1083"
9.6117799,45.60246508,"118","3016232",VERDELLINO,BERGAMO,BG,LOMBARDIA,9.6117799,45.60246508,"118","1583625600000","0","1","1084"
9.6117799,45.60246508,"118","3016232",VERDELLINO,BERGAMO,BG,LOMBARDIA,9.6117799,45.60246508,"118","1583712000000","3","0","1085"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1582502400000","1","0","1086"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1583020800000","1","0","1087"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1583280000000","1","0","1088"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1583366400000","3","0","1089"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1583539200000","2","0","1090"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1583712000000","3","0","1091"
9.63523652,45.60214938,"1024","3016233",VERDELLO,BERGAMO,BG,LOMBARDIA,9.63523652,45.60214938,"1024","1583798400000","1","0","1092"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1582588800000","1","1","1093"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1582934400000","1","0","1094"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583020800000","1","0","1095"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583193600000","0","1","1096"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583280000000","1","0","1097"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583452800000","2","0","1098"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583625600000","2","0","1099"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583798400000","1","0","1100"
9.81376391,45.82888319,"653","3016234",VERTOVA,BERGAMO,BG,LOMBARDIA,9.81376391,45.82888319,"653","1583884800000","1","0","1101"
9.62972609,45.77514014,"134","3016196",SEDRINA,BERGAMO,BG,LOMBARDIA,9.62972609,45.77514014,"134","1583539200000","2","0","1102"
9.58457393,45.62969123,"905","3016152",OSIO SOPRA,BERGAMO,BG,LOMBARDIA,9.58457393,45.62969123,"905","1583798400000","1","0","1103"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583625600000","1","0","1104"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1582848000000","1","1","1105"
9.5989868,45.82937617,"294","3016253",VAL BREMBILLA,BERGAMO,BG,LOMBARDIA,9.5989868,45.82937617,"294","1583193600000","2","0","1106"
9.46732434,45.74851144,"199","3016074",CISANO BERGAMASCO,BERGAMO,BG,LOMBARDIA,9.46732434,45.74851144,"199","1583712000000","1","0","1107"
10.00744739,45.72078507,"141","3016237",VIGOLO,BERGAMO,BG,LOMBARDIA,10.00744739,45.72078507,"141","1583107200000","1","0","1108"
9.83925324,45.80297952,"1053","3016100",FIORANO AL SERIO,BERGAMO,BG,LOMBARDIA,9.83925324,45.80297952,"1053","1583452800000","1","0","1109"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583712000000","2","0","1110"
9.62972609,45.77514014,"134","3016196",SEDRINA,BERGAMO,BG,LOMBARDIA,9.62972609,45.77514014,"134","1583712000000","2","0","1111"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1582675200000","1","0","1112"
9.83925324,45.80297952,"1053","3016100",FIORANO AL SERIO,BERGAMO,BG,LOMBARDIA,9.83925324,45.80297952,"1053","1583625600000","2","0","1113"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583798400000","3","0","1114"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1582934400000","1","0","1115"
9.62972609,45.77514014,"134","3016196",SEDRINA,BERGAMO,BG,LOMBARDIA,9.62972609,45.77514014,"134","1583884800000","2","0","1116"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1582934400000","1","0","1117"
9.5989868,45.82937617,"294","3016253",VAL BREMBILLA,BERGAMO,BG,LOMBARDIA,9.5989868,45.82937617,"294","1583280000000","1","0","1118"
9.83925324,45.80297952,"1053","3016100",FIORANO AL SERIO,BERGAMO,BG,LOMBARDIA,9.83925324,45.80297952,"1053","1583798400000","2","0","1119"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583884800000","1","0","1120"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583020800000","5","2","1121"
9.74951121,45.78402878,"1120","3016197",SELVINO,BERGAMO,BG,LOMBARDIA,9.74951121,45.78402878,"1120","1582675200000","1","0","1122"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583107200000","1","1","1123"
9.5989868,45.82937617,"294","3016253",VAL BREMBILLA,BERGAMO,BG,LOMBARDIA,9.5989868,45.82937617,"294","1583539200000","2","0","1124"
9.83925324,45.80297952,"1053","3016100",FIORANO AL SERIO,BERGAMO,BG,LOMBARDIA,9.83925324,45.80297952,"1053","1583971200000","1","0","1125"
9.68263967,45.93340722,"1002","3016125",LENNA,BERGAMO,BG,LOMBARDIA,9.68263967,45.93340722,"1002","1583193600000","1","0","1126"
9.56918606,45.6927889,"750","3016176",PRESEZZO,BERGAMO,BG,LOMBARDIA,9.56918606,45.6927889,"750","1583539200000","1","0","1127"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583107200000","5","2","1128"
9.74951121,45.78402878,"1120","3016197",SELVINO,BERGAMO,BG,LOMBARDIA,9.74951121,45.78402878,"1120","1582934400000","1","0","1129"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583193600000","1","0","1130"
9.5989868,45.82937617,"294","3016253",VAL BREMBILLA,BERGAMO,BG,LOMBARDIA,9.5989868,45.82937617,"294","1583712000000","2","1","1131"
9.80376241,45.45499371,"234","3016101",FONTANELLA,BERGAMO,BG,LOMBARDIA,9.80376241,45.45499371,"234","1582416000000","1","0","1132"
9.68263967,45.93340722,"1002","3016125",LENNA,BERGAMO,BG,LOMBARDIA,9.68263967,45.93340722,"1002","1583884800000","1","0","1133"
9.56918606,45.6927889,"750","3016176",PRESEZZO,BERGAMO,BG,LOMBARDIA,9.56918606,45.6927889,"750","1583712000000","7","1","1134"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583193600000","8","0","1135"
9.74951121,45.78402878,"1120","3016197",SELVINO,BERGAMO,BG,LOMBARDIA,9.74951121,45.78402878,"1120","1583107200000","1","0","1136"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583366400000","0","3","1137"
10.40831862,45.30655955,"326","3017001",ACQUAFREDDA,BRESCIA,BS,LOMBARDIA,10.40831862,45.30655955,"326","1582675200000","1","0","1138"
9.80376241,45.45499371,"234","3016101",FONTANELLA,BERGAMO,BG,LOMBARDIA,9.80376241,45.45499371,"234","1583193600000","1","0","1139"
9.62761247,45.62682706,"1055","3016126",LEVATE,BERGAMO,BG,LOMBARDIA,9.62761247,45.62682706,"1055","1583280000000","1","0","1140"
9.56918606,45.6927889,"750","3016176",PRESEZZO,BERGAMO,BG,LOMBARDIA,9.56918606,45.6927889,"750","1583798400000","2","0","1141"
10.22589643,45.53252401,"86","3017029",BRESCIA,BRESCIA,BS,LOMBARDIA,10.22589643,45.53252401,"86","1583280000000","13","5","1142"
9.74951121,45.78402878,"1120","3016197",SELVINO,BERGAMO,BG,LOMBARDIA,9.74951121,45.78402878,"1120","1583539200000","1","0","1143"
9.58515187,45.61498481,"783","3016153",OSIO SOTTO,BERGAMO,BG,LOMBARDIA,9.58515187,45.61498481,"783","1583452800000","5","0","1144"
10.40831862,45.30655955,"326","3017001",ACQUAFREDDA,BRESCIA,BS,LOMBARDIA,10.40831862,45.30655955,"326","1583280000000","1","0","1145"
9.80376241,45.45499371,"234","3016101",FONTANELLA,BERGAMO,BG,LOMBARDIA,9.80376241,45.45499371,"234","1583625600000","1","0","1146"
9.80376241,45.45499371,"234","3016101",FONTANELLA,BERGAMO,BG,LOMBARDIA,9.80376241,45.45499371,"234","1583971200000","1","0","1147"
10.00274012,45.75331007,"729","3016102",FONTENO,BERGAMO,BG,LOMBARDIA,10.00274012,45.75331007,"729","1583452800000","1","0","1148"
10.00274012,45.75331007,"729","3016102",FONTENO,BERGAMO,BG,LOMBARDIA,10.00274012,45.75331007,"729","1583712000000","1","0","1149"
9.75757057,46.04840562,"764","3016103",FOPPOLO,BERGAMO,BG,LOMBARDIA,9.75757057,46.04840562,"764","1583798400000","1","0","1150"
9.9139938,45.6927802,"486","3016104",FORESTO SPARSO,BERGAMO,BG,LOMBARDIA,9.9139938,45.6927802,"486","1583366400000","1","0","1151"
9.9139938,45.6927802,"486","3016104",FORESTO SPARSO,BERGAMO,BG,LOMBARDIA,9.9139938,45.6927802,"486","1583539200000","1","0","1152"
9.9139938,45.6927802,"486","3016104",FORESTO SPARSO,BERGAMO,BG,LOMBARDIA,9.9139938,45.6927802,"486","1583712000000","1","0","1153"
9.69037909,45.49402965,"1361","3016105",FORNOVO SAN GIOVANNI,BERGAMO,BG,LOMBARDIA,9.69037909,45.49402965,"1361","1583280000000","1","0","1154"
9.69037909,45.49402965,"1361","3016105",FORNOVO SAN GIOVANNI,BERGAMO,BG,LOMBARDIA,9.69037909,45.49402965,"1361","1583539200000","2","0","1155"
9.69037909,45.49402965,"1361","3016105",FORNOVO SAN GIOVANNI,BERGAMO,BG,LOMBARDIA,9.69037909,45.49402965,"1361","1583798400000","1","0","1156"
9.53220961,45.85638579,"1489","3016106",FUIPIANO VALLE IMAGNA,BERGAMO,BG,LOMBARDIA,9.53220961,45.85638579,"1489","1583712000000","1","0","1157"
9.93746697,46.00609796,"799","3016107",GANDELLINO,BERGAMO,BG,LOMBARDIA,9.93746697,46.00609796,"799","1583625600000","1","0","1158"
9.93746697,46.00609796,"799","3016107",GANDELLINO,BERGAMO,BG,LOMBARDIA,9.93746697,46.00609796,"799","1583884800000","1","0","1159"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1582502400000","0","1","1160"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1582761600000","1","0","1161"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1582848000000","1","0","1162"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1582934400000","1","0","1163"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1583193600000","1","0","1164"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1583366400000","2","1","1165"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1583539200000","3","0","1166"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1583625600000","2","0","1167"
9.93005753,45.82446546,"708","3016108",GANDINO,BERGAMO,BG,LOMBARDIA,9.93005753,45.82446546,"708","1583798400000","5","0","1168"
9.89547731,45.66170572,"1192","3016109",GANDOSSO,BERGAMO,BG,LOMBARDIA,9.89547731,45.66170572,"1192","1582934400000","1","0","1169"
9.89547731,45.66170572,"1192","3016109",GANDOSSO,BERGAMO,BG,LOMBARDIA,9.89547731,45.66170572,"1192","1583193600000","3","0","1170"
9.89547731,45.66170572,"1192","3016109",GANDOSSO,BERGAMO,BG,LOMBARDIA,9.89547731,45.66170572,"1192","1583280000000","1","0","1171"
9.89547731,45.66170572,"1192","3016109",GANDOSSO,BERGAMO,BG,LOMBARDIA,9.89547731,45.66170572,"1192","1583798400000","2","0","1172"
9.88263627,45.75837469,"1445","3016110",GAVERINA TERME,BERGAMO,BG,LOMBARDIA,9.88263627,45.75837469,"1445","1583452800000","1","0","1173"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1582329600000","1","0","1174"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1582588800000","2","0","1175"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1582675200000","3","0","1176"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1582848000000","1","0","1177"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583107200000","2","0","1178"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583193600000","1","0","1179"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583280000000","1","0","1180"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583366400000","0","1","1181"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583452800000","6","0","1182"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583539200000","1","0","1183"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583625600000","2","0","1184"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583712000000","4","0","1185"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583798400000","4","0","1186"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583884800000","4","0","1187"
10.00744739,45.72078507,"141","3016237",VIGOLO,BERGAMO,BG,LOMBARDIA,10.00744739,45.72078507,"141","1583539200000","1","1","1188"
9.46732434,45.74851144,"199","3016074",CISANO BERGAMASCO,BERGAMO,BG,LOMBARDIA,9.46732434,45.74851144,"199","1583884800000","2","0","1189"
9.79994686,45.8107476,"1334","3016111",GAZZANIGA,BERGAMO,BG,LOMBARDIA,9.79994686,45.8107476,"1334","1583971200000","1","0","1190"
9.7617011,45.59417825,"140","3016113",GHISALBA,BERGAMO,BG,LOMBARDIA,9.7617011,45.59417825,"140","1582934400000","1","0","1191"
9.7617011,45.59417825,"140","3016113",GHISALBA,BERGAMO,BG,LOMBARDIA,9.7617011,45.59417825,"140","1583625600000","2","0","1192"
9.83368926,45.6716369,"964","3016114",GORLAGO,BERGAMO,BG,LOMBARDIA,9.83368926,45.6716369,"964","1583366400000","1","0","1193"
9.83368926,45.6716369,"964","3016114",GORLAGO,BERGAMO,BG,LOMBARDIA,9.83368926,45.6716369,"964","1583625600000","2","0","1194"
9.83368926,45.6716369,"964","3016114",GORLAGO,BERGAMO,BG,LOMBARDIA,9.83368926,45.6716369,"964","1583712000000","1","1","1195"
9.83368926,45.6716369,"964","3016114",GORLAGO,BERGAMO,BG,LOMBARDIA,9.83368926,45.6716369,"964","1583884800000","1","0","1196"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1582934400000","2","0","1197"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583020800000","2","0","1198"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583107200000","0","1","1199"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583193600000","1","0","1200"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583366400000","2","0","1201"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583452800000","1","0","1202"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583625600000","2","0","1203"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583712000000","4","0","1204"
9.7156079,45.70214915,"929","3016115",GORLE,BERGAMO,BG,LOMBARDIA,9.7156079,45.70214915,"929","1583798400000","3","0","1205"
9.84229853,45.86670637,"709","3016116",GORNO,BERGAMO,BG,LOMBARDIA,9.84229853,45.86670637,"709","1583280000000","0","1","1206"
9.84229853,45.86670637,"709","3016116",GORNO,BERGAMO,BG,LOMBARDIA,9.84229853,45.86670637,"709","1583539200000","1","0","1207"
9.84229853,45.86670637,"709","3016116",GORNO,BERGAMO,BG,LOMBARDIA,9.84229853,45.86670637,"709","1583625600000","2","0","1208"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583020800000","1","0","1209"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583107200000","1","0","1210"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583280000000","2","0","1211"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583452800000","2","0","1212"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583539200000","3","0","1213"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583625600000","1","0","1214"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583712000000","1","0","1215"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583798400000","1","0","1216"
9.72398679,45.64758841,"646","3016117",GRASSOBBIO,BERGAMO,BG,LOMBARDIA,9.72398679,45.64758841,"646","1583884800000","2","0","1217"
9.96328014,45.97267643,"931","3016118",GROMO,BERGAMO,BG,LOMBARDIA,9.96328014,45.97267643,"931","1583712000000","1","0","1218"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1582588800000","1","0","1219"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1582675200000","1","0","1220"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583020800000","0","1","1221"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583193600000","1","0","1222"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583280000000","2","0","1223"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583366400000","1","0","1224"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583452800000","4","0","1225"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583539200000","2","0","1226"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583712000000","1","0","1227"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583798400000","1","0","1228"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583884800000","1","0","1229"
9.87454808,45.63854366,"1012","3016120",GRUMELLO DEL MONTE,BERGAMO,BG,LOMBARDIA,9.87454808,45.63854366,"1012","1583971200000","1","0","1230"
9.62779034,45.66230767,"75","3016123",LALLIO,BERGAMO,BG,LOMBARDIA,9.62779034,45.66230767,"75","1583193600000","1","0","1231"
9.62779034,45.66230767,"75","3016123",LALLIO,BERGAMO,BG,LOMBARDIA,9.62779034,45.66230767,"75","1583366400000","0","1","1232"
9.62779034,45.66230767,"75","3016123",LALLIO,BERGAMO,BG,LOMBARDIA,9.62779034,45.66230767,"75","1583452800000","1","0","1233"
9.62779034,45.66230767,"75","3016123",LALLIO,BERGAMO,BG,LOMBARDIA,9.62779034,45.66230767,"75","1583712000000","1","0","1234"
9.62779034,45.66230767,"75","3016123",LALLIO,BERGAMO,BG,LOMBARDIA,9.62779034,45.66230767,"75","1583798400000","1","0","1235"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583107200000","2","0","1236"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583193600000","1","1","1237"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583280000000","0","1","1238"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583366400000","1","0","1239"
9.88239874,45.7900749,"418","3016124",LEFFE,BERGAMO,BG,LOMBARDIA,9.88239874,45.7900749,"418","1583452800000","2","0","1240"
10.40831862,45.30655955,"326","3017001",ACQUAFREDDA,BRESCIA,BS,LOMBARDIA,10.40831862,45.30655955,"326","1583712000000","1","0","1241"
10.40831862,45.30655955,"326","3017001",ACQUAFREDDA,BRESCIA,BS,LOMBARDIA,10.40831862,45.30655955,"326","1583798400000","2","0","1242"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1582848000000","1","0","1243"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1583452800000","1","0","1244"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1583539200000","1","0","1245"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1583625600000","1","0","1246"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1583798400000","2","0","1247"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1583884800000","1","0","1248"
9.96636072,45.6196718,"259","3017002",ADRO,BRESCIA,BS,LOMBARDIA,9.96636072,45.6196718,"259","1583971200000","1","0","1249"
10.3497574,45.64291733,"1290","3017003",AGNOSINE,BRESCIA,BS,LOMBARDIA,10.3497574,45.64291733,"1290","1583539200000","1","0","1250"
10.3497574,45.64291733,"1290","3017003",AGNOSINE,BRESCIA,BS,LOMBARDIA,10.3497574,45.64291733,"1290","1583884800000","1","0","1251"
10.14979745,45.26643493,"254","3017004",ALFIANELLO,BRESCIA,BS,LOMBARDIA,10.14979745,45.26643493,"254","1583452800000","3","0","1252"
10.14979745,45.26643493,"254","3017004",ALFIANELLO,BRESCIA,BS,LOMBARDIA,10.14979745,45.26643493,"254","1583712000000","1","1","1253"
10.14979745,45.26643493,"254","3017004",ALFIANELLO,BRESCIA,BS,LOMBARDIA,10.14979745,45.26643493,"254","1583798400000","2","0","1254"
10.14979745,45.26643493,"254","3017004",ALFIANELLO,BRESCIA,BS,LOMBARDIA,10.14979745,45.26643493,"254","1583884800000","1","0","1255"
10.19710025,45.83874282,"170","3017007",ARTOGNE,BRESCIA,BS,LOMBARDIA,10.19710025,45.83874282,"170","1583539200000","1","0","1256"
10.19710025,45.83874282,"170","3017007",ARTOGNE,BRESCIA,BS,LOMBARDIA,10.19710025,45.83874282,"170","1583712000000","2","0","1257"
10.11255168,45.46482748,"130","3017008",AZZANO MELLA,BRESCIA,BS,LOMBARDIA,10.11255168,45.46482748,"130","1583107200000","2","1","1258"
10.11255168,45.46482748,"130","3017008",AZZANO MELLA,BRESCIA,BS,LOMBARDIA,10.11255168,45.46482748,"130","1583452800000","1","0","1259"
10.11255168,45.46482748,"130","3017008",AZZANO MELLA,BRESCIA,BS,LOMBARDIA,10.11255168,45.46482748,"130","1583625600000","1","0","1260"
10.18343422,45.42154387,"559","3017009",BAGNOLO MELLA,BRESCIA,BS,LOMBARDIA,10.18343422,45.42154387,"559","1582848000000","1","0","1261"
